,accommodates,bedrooms,bathrooms,minstay,latitude,longitude,Entire home/apt,Private room,Shared room,price
3596,1.0,1.0,1.0,1.0,35.701412,139.832826,0.0,0.0,1.0,22
3597,2.0,1.0,1.0,1.0,35.697269,139.705264,1.0,0.0,0.0,133
3598,4.0,1.0,1.0,2.0,35.716686,139.780637,1.0,0.0,0.0,78
3599,2.0,0.0,1.0,2.0,35.666796,139.690889,1.0,0.0,0.0,73
3600,3.0,1.0,1.0,2.0,35.666715,139.69025,1.0,0.0,0.0,86
3601,3.0,1.0,1.0,0.0,35.698341,139.711533,1.0,0.0,0.0,91
3604,4.0,1.0,1.0,1.0,35.673588,139.705463,1.0,0.0,0.0,103
3607,2.0,1.0,1.0,3.0,35.648437,139.753457,1.0,0.0,0.0,45
3610,2.0,1.0,0.5,3.0,35.758006,139.720302,0.0,1.0,0.0,33
3611,4.0,0.0,1.0,1.0,35.655626,139.699346,1.0,0.0,0.0,78
3613,4.0,2.0,1.0,1.0,35.656998,139.792025,1.0,0.0,0.0,172
3614,4.0,0.0,1.0,1.0,35.664834,139.744987,1.0,0.0,0.0,246
3615,5.0,1.0,1.0,2.0,35.660392,139.735811,1.0,0.0,0.0,121
3616,2.0,1.0,1.0,1.0,35.656192,139.691612,1.0,0.0,0.0,86
3617,2.0,1.0,1.0,3.0,35.706434,139.645859,1.0,0.0,0.0,59
3618,3.0,0.0,1.0,2.0,35.68098,139.695751,1.0,0.0,0.0,79
3621,4.0,1.0,1.0,0.0,35.668669,139.731884,1.0,0.0,0.0,75
3622,2.0,1.0,1.0,2.0,35.663303,139.729003,1.0,0.0,0.0,63
3624,2.0,1.0,1.0,1.0,35.720653,139.674762,0.0,1.0,0.0,26
3625,3.0,1.0,1.0,1.0,35.677358,139.678848,1.0,0.0,0.0,60
3627,4.0,1.0,1.0,1.0,35.704772,139.803137,1.0,0.0,0.0,55
3628,4.0,1.0,1.0,1.0,35.66529,139.735791,1.0,0.0,0.0,103
3629,4.0,0.0,1.0,2.0,35.661602,139.736191,1.0,0.0,0.0,128
3630,4.0,2.0,1.0,1.0,35.630767,139.709673,1.0,0.0,0.0,150
3632,2.0,1.0,1.0,0.0,35.663025,139.777381,1.0,0.0,0.0,55
3634,3.0,1.0,2.5,2.0,35.723234,139.804353,0.0,1.0,0.0,39
3635,1.0,1.0,1.0,1.0,35.741377,139.770707,0.0,0.0,1.0,19
3636,2.0,1.0,1.0,1.0,35.716298,139.703816,0.0,1.0,0.0,30
3637,4.0,1.0,1.0,1.0,35.708801,139.767931,1.0,0.0,0.0,76
3639,2.0,1.0,1.0,1.0,35.693504,139.827544,0.0,1.0,0.0,23
3641,4.0,1.0,1.0,1.0,35.701463,139.691301,1.0,0.0,0.0,65
3642,4.0,1.0,1.0,2.0,35.73094,139.715381,1.0,0.0,0.0,31
3643,5.0,1.0,1.0,1.0,35.698502,139.6931,0.0,0.0,1.0,25
3644,2.0,1.0,2.0,2.0,35.69894,139.784294,0.0,1.0,0.0,53
3645,2.0,1.0,1.0,2.0,35.69419,139.712697,0.0,1.0,0.0,42
3646,3.0,1.0,1.0,1.0,35.694797,139.705646,1.0,0.0,0.0,56
3649,5.0,2.0,0.5,1.0,35.704001,139.799561,1.0,0.0,0.0,71
3650,3.0,1.0,1.0,2.0,35.685868,139.690773,1.0,0.0,0.0,75
3653,2.0,1.0,1.0,2.0,35.691276,139.71101,1.0,0.0,0.0,60
3656,2.0,1.0,1.0,1.0,35.655556,139.705491,1.0,0.0,0.0,129
3657,3.0,1.0,1.0,1.0,35.644175,139.69838,1.0,0.0,0.0,125
3658,4.0,1.0,1.0,1.0,35.656829,139.775846,0.0,1.0,0.0,78
3659,3.0,0.0,1.0,1.0,35.694914,139.705811,1.0,0.0,0.0,74
3660,4.0,1.0,1.0,1.0,35.684928,139.698348,1.0,0.0,0.0,78
3661,4.0,2.0,1.0,1.0,35.648555,139.667169,1.0,0.0,0.0,82
3662,5.0,1.0,1.0,1.0,35.66385,139.669614,1.0,0.0,0.0,43
3663,2.0,1.0,1.0,1.0,35.694682,139.82937,0.0,1.0,0.0,23
3669,4.0,1.0,1.0,0.0,35.670822,139.733461,1.0,0.0,0.0,90
3670,5.0,1.0,1.0,2.0,35.679498,139.794625,1.0,0.0,0.0,69
3671,5.0,2.0,1.0,0.0,35.697673,139.693135,1.0,0.0,0.0,85
3672,1.0,1.0,2.0,1.0,35.727809,139.781672,0.0,1.0,0.0,24
3673,1.0,1.0,2.0,1.0,35.728154,139.781538,0.0,1.0,0.0,23
3676,4.0,1.0,1.0,2.0,35.691002,139.707174,1.0,0.0,0.0,103
3678,4.0,2.0,1.0,0.0,35.645732,139.678436,1.0,0.0,0.0,79
3679,2.0,1.0,1.0,1.0,35.691967,139.676791,0.0,1.0,0.0,29
3680,2.0,0.0,1.0,2.0,35.681913,139.781091,1.0,0.0,0.0,70
3681,3.0,1.0,1.0,2.0,35.700471,139.696169,1.0,0.0,0.0,59
3682,5.0,1.0,1.0,0.0,35.695102,139.686465,1.0,0.0,0.0,115
3683,2.0,1.0,1.0,1.0,35.622183,139.741481,0.0,0.0,1.0,17
3684,1.0,1.0,1.0,2.0,35.732073,139.727754,0.0,1.0,0.0,34
3685,3.0,1.0,1.0,2.0,35.658226,139.694917,1.0,0.0,0.0,95
3686,2.0,0.0,1.0,2.0,35.648029,139.695814,1.0,0.0,0.0,119
3693,4.0,1.0,1.0,1.0,35.732807,139.7164,1.0,0.0,0.0,65
3695,5.0,1.0,1.0,1.0,35.635871,139.717092,1.0,0.0,0.0,103
3698,5.0,1.0,1.0,1.0,35.62859,139.685142,1.0,0.0,0.0,103
3699,4.0,0.0,1.0,1.0,35.63087,139.684264,1.0,0.0,0.0,69
3700,3.0,0.0,1.0,1.0,35.625513,139.721327,1.0,0.0,0.0,69
3701,4.0,1.0,1.0,3.0,35.682129,139.836053,1.0,0.0,0.0,57
3704,5.0,2.0,1.0,3.0,35.659484,139.696695,1.0,0.0,0.0,110
3705,1.0,1.0,1.0,1.0,35.666098,139.692154,1.0,0.0,0.0,33
3706,3.0,1.0,1.0,2.0,35.726732,139.696691,1.0,0.0,0.0,52
3707,3.0,1.0,1.0,1.0,35.686247,139.774175,1.0,0.0,0.0,49
3709,2.0,1.0,1.0,2.0,35.636886,139.691373,0.0,1.0,0.0,86
3717,2.0,1.0,1.0,2.0,35.707783,139.792947,0.0,1.0,0.0,47
3721,2.0,1.0,1.0,1.0,35.58692,139.671515,0.0,1.0,0.0,35
3724,1.0,1.0,2.0,1.0,35.730327,139.780588,0.0,1.0,0.0,24
3725,2.0,1.0,1.0,1.0,35.696635,139.636717,0.0,1.0,0.0,26
3726,2.0,1.0,1.0,2.0,35.657437,139.774984,0.0,0.0,1.0,32
3729,2.0,1.0,1.0,1.0,35.614581,139.714976,0.0,0.0,1.0,39
3730,4.0,1.0,1.0,3.0,35.677416,139.703395,1.0,0.0,0.0,103
3731,4.0,1.0,1.0,1.0,35.595042,139.735405,0.0,1.0,0.0,50
3732,4.0,1.0,1.0,1.0,35.672281,139.770722,1.0,0.0,0.0,116
3734,1.0,1.0,2.0,3.0,35.615191,139.710076,0.0,1.0,0.0,34
3738,4.0,1.0,1.0,2.0,35.691167,139.711209,1.0,0.0,0.0,82
3739,2.0,1.0,1.0,2.0,35.706962,139.683237,1.0,0.0,0.0,49
3740,2.0,1.0,1.0,2.0,35.707561,139.684467,1.0,0.0,0.0,49
3741,4.0,1.0,1.0,2.0,35.73381,139.718368,1.0,0.0,0.0,82
3743,5.0,2.0,1.0,2.0,35.646962,139.706185,1.0,0.0,0.0,129
3744,4.0,2.0,1.0,2.0,35.664379,139.735363,1.0,0.0,0.0,88
3745,4.0,1.0,1.0,1.0,35.688069,139.709491,1.0,0.0,0.0,80
3747,1.0,1.0,1.0,1.0,35.622469,139.71427,0.0,1.0,0.0,19
3748,4.0,0.0,1.0,0.0,35.663589,139.695823,1.0,0.0,0.0,65
3749,4.0,1.0,1.0,0.0,35.672022,139.778123,1.0,0.0,0.0,80
3750,2.0,1.0,1.0,1.0,35.651326,139.722528,0.0,1.0,0.0,40
3756,2.0,1.0,1.0,1.0,35.704758,139.730962,1.0,0.0,0.0,52
3759,3.0,2.0,1.0,3.0,35.732606,139.709604,1.0,0.0,0.0,45
3761,5.0,1.0,1.0,1.0,35.633314,139.752364,0.0,1.0,0.0,44
3762,3.0,1.0,1.0,2.0,35.699481,139.773322,1.0,0.0,0.0,82
3763,4.0,1.0,1.0,2.0,35.655208,139.690757,1.0,0.0,0.0,110
3764,5.0,1.0,1.0,1.0,35.701595,139.66015,1.0,0.0,0.0,86
3765,5.0,1.0,1.0,0.0,35.662634,139.695755,1.0,0.0,0.0,69
3766,2.0,1.0,1.0,1.0,35.735505,139.709929,1.0,0.0,0.0,42
3768,4.0,1.0,1.0,0.0,35.689887,139.712082,1.0,0.0,0.0,103
3769,4.0,1.0,1.0,1.0,35.711487,139.797698,1.0,0.0,0.0,26
3770,3.0,1.0,1.0,1.0,35.69798,139.719614,1.0,0.0,0.0,56
3772,3.0,1.0,1.0,0.0,35.659124,139.695939,1.0,0.0,0.0,60
3773,4.0,1.0,1.0,0.0,35.662932,139.734944,1.0,0.0,0.0,426
3774,3.0,1.0,1.0,3.0,35.647396,139.721611,1.0,0.0,0.0,70
3775,4.0,1.0,1.0,1.0,35.683591,139.816025,1.0,0.0,0.0,47
3776,4.0,1.0,1.0,1.0,35.731131,139.718732,0.0,1.0,0.0,41
3777,3.0,0.0,1.0,1.0,35.665722,139.729947,1.0,0.0,0.0,85
3778,2.0,0.0,1.0,2.0,35.656097,139.695295,1.0,0.0,0.0,78
3779,2.0,1.0,1.0,0.0,35.682057,139.776732,1.0,0.0,0.0,78
3784,4.0,2.0,1.0,1.0,35.664874,139.758179,1.0,0.0,0.0,58
3785,4.0,1.0,1.0,2.0,35.733541,139.773599,0.0,0.0,1.0,34
3786,4.0,2.0,1.0,2.0,35.717201,139.69849,1.0,0.0,0.0,95
3788,3.0,1.0,1.0,3.0,35.6738,139.71356,1.0,0.0,0.0,100
3789,2.0,1.0,1.0,2.0,35.659893,139.696345,1.0,0.0,0.0,58
3791,3.0,1.0,1.0,3.0,35.72697,139.710216,1.0,0.0,0.0,56
3792,2.0,0.0,1.0,5.0,35.687261,139.654638,1.0,0.0,0.0,52
3794,2.0,1.0,1.5,2.0,35.691131,139.708714,1.0,0.0,0.0,95
3797,4.0,1.0,1.0,1.0,35.690756,139.712688,1.0,0.0,0.0,78
3798,3.0,1.0,1.0,0.0,35.67135,139.704776,1.0,0.0,0.0,80
3799,4.0,2.0,1.0,3.0,35.701322,139.777682,1.0,0.0,0.0,86
3800,3.0,1.0,1.0,2.0,35.693875,139.695967,1.0,0.0,0.0,60
3801,2.0,1.0,1.0,2.0,35.659186,139.694597,1.0,0.0,0.0,70
3805,4.0,1.0,1.0,2.0,35.656343,139.707356,1.0,0.0,0.0,86
3806,2.0,1.0,1.0,1.0,35.646839,139.704853,1.0,0.0,0.0,67
3807,10.0,1.0,1.0,1.0,35.710196,139.813702,1.0,0.0,0.0,215
3808,2.0,1.0,1.0,3.0,35.699891,139.698535,0.0,1.0,0.0,45
3809,5.0,2.0,1.0,2.0,35.68912,139.708065,1.0,0.0,0.0,100
3810,2.0,1.0,1.0,2.0,35.690019,139.713921,1.0,0.0,0.0,39
3811,1.0,1.0,1.0,2.0,35.689249,139.70902,0.0,1.0,0.0,34
3812,3.0,0.0,1.0,2.0,35.69713,139.770396,1.0,0.0,0.0,55
3816,2.0,0.0,1.0,2.0,35.637417,139.670267,1.0,0.0,0.0,47
3818,5.0,3.0,1.0,1.0,35.731626,139.730823,1.0,0.0,0.0,53
3820,2.0,1.0,1.0,1.0,35.735316,139.712184,1.0,0.0,0.0,40
3822,3.0,1.0,1.0,1.0,35.695192,139.703566,0.0,1.0,0.0,56
3827,2.0,1.0,1.0,0.0,35.657092,139.744507,1.0,0.0,0.0,90
3830,3.0,1.0,1.0,2.0,35.720004,139.793989,1.0,0.0,0.0,55
3832,2.0,1.0,1.0,3.0,35.56138,139.722044,1.0,0.0,0.0,49
3833,4.0,1.0,1.0,1.0,35.702845,139.72045,0.0,1.0,0.0,60
3835,4.0,1.0,1.0,2.0,35.690789,139.707721,1.0,0.0,0.0,85
3837,3.0,1.0,1.0,2.0,35.69721,139.81309,1.0,0.0,0.0,70
3839,5.0,1.0,1.0,1.0,35.699429,139.705919,1.0,0.0,0.0,78
3840,5.0,1.0,1.0,1.0,35.696904,139.70442,1.0,0.0,0.0,78
3841,4.0,2.0,1.0,1.0,35.694261,139.695014,1.0,0.0,0.0,119
3842,4.0,1.0,1.0,1.0,35.686289,139.698712,1.0,0.0,0.0,80
3843,3.0,1.0,2.0,2.0,35.644837,139.717764,0.0,1.0,0.0,41
3844,2.0,1.0,1.0,2.0,35.726307,139.711802,1.0,0.0,0.0,60
3845,4.0,1.0,1.0,1.0,35.730471,139.768826,1.0,0.0,0.0,99
3847,4.0,1.0,1.0,3.0,35.656716,139.7252,1.0,0.0,0.0,345
3848,4.0,1.0,1.0,1.0,35.683,139.685307,1.0,0.0,0.0,86
3849,4.0,1.0,1.0,1.0,35.656662,139.772743,0.0,1.0,0.0,78
3851,2.0,1.0,1.0,0.0,35.663457,139.694463,1.0,0.0,0.0,69
3852,2.0,1.0,1.0,1.0,35.655401,139.732796,0.0,1.0,0.0,47
3853,4.0,1.0,1.0,1.0,35.690263,139.70919,1.0,0.0,0.0,80
3854,2.0,1.0,1.0,1.0,35.709117,139.810302,1.0,0.0,0.0,39
3859,4.0,1.0,0.0,1.0,35.732178,139.680002,0.0,0.0,1.0,17
3863,5.0,1.0,1.0,1.0,35.694374,139.769158,1.0,0.0,0.0,129
3865,2.0,1.0,1.0,1.0,35.728475,139.717778,0.0,1.0,0.0,41
3866,3.0,1.0,1.0,2.0,35.661517,139.873028,1.0,0.0,0.0,45
3868,5.0,1.0,1.0,1.0,35.665335,139.69206,1.0,0.0,0.0,121
3871,3.0,1.0,1.0,1.0,35.616079,139.730074,1.0,0.0,0.0,47
3872,1.0,1.0,1.0,1.0,35.695949,139.753295,0.0,1.0,0.0,44
3873,2.0,2.0,1.0,1.0,35.646058,139.7049,1.0,0.0,0.0,120
3874,4.0,1.0,1.0,1.0,35.686198,139.696118,1.0,0.0,0.0,78
3877,5.0,1.0,1.0,1.0,35.666714,139.786201,1.0,0.0,0.0,56
3879,3.0,1.0,1.5,2.0,35.659737,139.65775,0.0,1.0,0.0,42
3880,2.0,1.0,1.0,1.0,35.658862,139.694971,1.0,0.0,0.0,48
3881,2.0,1.0,1.0,1.0,35.656831,139.733498,0.0,1.0,0.0,43
3883,2.0,1.0,1.0,1.0,35.654522,139.734664,0.0,1.0,0.0,39
3884,2.0,1.0,1.0,1.0,35.749677,139.785367,0.0,1.0,0.0,33
3885,4.0,1.0,1.0,4.0,35.697753,139.694366,1.0,0.0,0.0,116
3887,5.0,0.0,1.0,0.0,35.622112,139.719767,1.0,0.0,0.0,103
3889,3.0,1.0,1.0,1.0,35.717181,139.703958,1.0,0.0,0.0,55
3893,2.0,1.0,1.0,2.0,35.68403,139.779053,1.0,0.0,0.0,65
3894,2.0,1.0,1.0,0.0,35.736372,139.848646,0.0,1.0,0.0,34
3895,3.0,2.0,1.0,2.0,35.692706,139.70292,1.0,0.0,0.0,109
3897,4.0,1.0,1.0,1.0,35.696136,139.705524,1.0,0.0,0.0,57
3898,2.0,1.0,1.0,2.0,35.643853,139.712256,0.0,1.0,0.0,50
3904,4.0,1.0,1.0,1.0,35.694921,139.706542,1.0,0.0,0.0,112
3906,5.0,1.0,1.0,3.0,35.662493,139.666442,1.0,0.0,0.0,95
3908,2.0,1.0,1.0,1.0,35.644764,139.717303,0.0,1.0,0.0,105
3909,2.0,1.0,1.0,2.0,35.662696,139.668634,1.0,0.0,0.0,60
3910,5.0,2.0,1.0,1.0,35.648594,139.713706,1.0,0.0,0.0,129
3917,2.0,1.0,1.0,2.0,35.612523,139.682033,0.0,1.0,0.0,56
3918,2.0,1.0,0.5,1.0,35.723854,139.708911,0.0,1.0,0.0,52
3920,4.0,1.0,1.0,2.0,35.692643,139.740748,1.0,0.0,0.0,73
3922,2.0,1.0,1.0,0.0,35.687765,139.703522,1.0,0.0,0.0,79
3923,2.0,1.0,1.0,2.0,35.663628,139.695782,0.0,1.0,0.0,60
3924,4.0,1.0,1.0,1.0,35.685864,139.706281,1.0,0.0,0.0,57
3925,3.0,1.0,1.0,0.0,35.667275,139.768654,1.0,0.0,0.0,86
3926,4.0,1.0,1.0,0.0,35.709606,139.79395,1.0,0.0,0.0,60
3927,4.0,1.0,1.0,0.0,35.709784,139.79674,1.0,0.0,0.0,52
3928,2.0,1.0,1.0,1.0,35.727694,139.791518,0.0,1.0,0.0,43
3929,2.0,1.0,1.0,1.0,35.729134,139.789613,0.0,1.0,0.0,43
3931,3.0,1.0,1.0,1.0,35.627805,139.724029,1.0,0.0,0.0,99
3932,2.0,1.0,1.0,1.0,35.657565,139.694063,1.0,0.0,0.0,95
3934,3.0,1.0,1.0,3.0,35.661214,139.685925,1.0,0.0,0.0,65
3935,3.0,1.0,1.0,1.0,35.699957,139.693322,0.0,0.0,1.0,25
3936,2.0,0.0,1.0,2.0,35.725587,139.713548,1.0,0.0,0.0,73
3937,2.0,1.0,1.0,0.0,35.680033,139.701024,1.0,0.0,0.0,76
3939,2.0,1.0,1.0,1.0,35.6583,139.6943,1.0,0.0,0.0,95
3941,4.0,1.0,1.0,1.0,35.73084,139.769536,1.0,0.0,0.0,99
3946,4.0,1.0,1.0,1.0,35.663182,139.728541,1.0,0.0,0.0,86
3948,3.0,1.0,1.0,1.0,35.690361,139.711594,0.0,1.0,0.0,43
3949,4.0,1.0,1.0,1.0,35.720601,139.795176,1.0,0.0,0.0,69
3951,4.0,1.0,1.0,0.0,35.601305,139.755101,0.0,1.0,0.0,66
3957,4.0,1.0,1.0,0.0,35.683168,139.699564,1.0,0.0,0.0,56
3960,5.0,2.0,1.0,1.0,35.675006,139.781586,1.0,0.0,0.0,89
3961,4.0,1.0,1.0,1.0,35.654025,139.705661,1.0,0.0,0.0,95
3962,2.0,1.0,1.0,1.0,35.736013,139.707886,1.0,0.0,0.0,35
3964,5.0,1.0,1.0,1.0,35.760291,139.715423,1.0,0.0,0.0,80
3966,3.0,1.0,1.0,2.0,35.734858,139.79537,0.0,1.0,0.0,33
3968,1.0,1.0,2.0,3.0,35.645715,139.718156,0.0,1.0,0.0,45
3970,2.0,1.0,1.0,2.0,35.694663,139.693509,1.0,0.0,0.0,76
3971,3.0,1.0,1.0,2.0,35.689632,139.687192,1.0,0.0,0.0,78
3973,3.0,1.0,1.0,1.0,35.734444,139.710346,1.0,0.0,0.0,72
3974,3.0,1.0,1.0,2.0,35.661787,139.700209,1.0,0.0,0.0,69
3975,2.0,1.0,1.0,1.0,35.660671,139.695845,1.0,0.0,0.0,50
3976,2.0,1.0,1.0,5.0,35.68726,139.675919,1.0,0.0,0.0,33
3978,4.0,1.0,1.0,1.0,35.701385,139.706974,1.0,0.0,0.0,112
3979,4.0,1.0,1.0,2.0,35.713874,139.787913,1.0,0.0,0.0,83
3980,2.0,1.0,1.0,3.0,35.730669,139.734827,0.0,1.0,0.0,69
3981,1.0,1.0,1.0,0.0,35.765101,139.668656,0.0,1.0,0.0,26
3984,5.0,1.0,1.0,1.0,35.727394,139.718817,1.0,0.0,0.0,90
3988,2.0,1.0,1.0,2.0,35.646,139.698516,1.0,0.0,0.0,56
3989,4.0,1.0,1.0,2.0,35.694704,139.705598,1.0,0.0,0.0,78
3992,1.0,1.0,1.0,2.0,35.640683,139.74623,0.0,1.0,0.0,34
3996,3.0,1.0,1.0,1.0,35.701186,139.706172,1.0,0.0,0.0,73
3997,5.0,2.0,1.0,3.0,35.701571,139.78553,1.0,0.0,0.0,85
3998,4.0,1.0,1.0,2.0,35.653143,139.737467,1.0,0.0,0.0,95
3999,3.0,1.0,1.0,0.0,35.656592,139.701688,1.0,0.0,0.0,86
4003,4.0,1.0,1.5,0.0,35.624166,139.680574,1.0,0.0,0.0,116
4004,2.0,1.0,1.0,1.0,35.729811,139.718135,0.0,1.0,0.0,41
4005,4.0,1.0,1.0,1.0,35.686228,139.697484,1.0,0.0,0.0,56
4006,2.0,1.0,1.0,1.0,35.647933,139.737626,1.0,0.0,0.0,86
4007,2.0,1.0,1.0,1.0,35.655149,139.692905,1.0,0.0,0.0,57
4008,1.0,1.0,1.0,1.0,35.670461,139.713272,0.0,0.0,1.0,26
4012,2.0,1.0,1.0,1.0,35.694126,139.695061,0.0,1.0,0.0,53
4015,2.0,0.0,1.0,4.0,35.695888,139.671289,1.0,0.0,0.0,49
4016,1.0,1.0,2.0,2.0,35.644351,139.717563,0.0,1.0,0.0,41
4017,3.0,1.0,2.0,1.0,35.737722,139.707713,0.0,0.0,1.0,26
4021,5.0,1.0,1.0,1.0,35.662237,139.694144,1.0,0.0,0.0,68
4022,4.0,1.0,1.0,1.0,35.697933,139.7036,1.0,0.0,0.0,73
4023,2.0,1.0,1.0,1.0,35.652041,139.665117,0.0,1.0,0.0,33
4025,2.0,0.0,1.0,4.0,35.764212,139.829573,1.0,0.0,0.0,52
4026,4.0,1.0,1.5,1.0,35.79336,139.775747,0.0,1.0,0.0,26
4027,3.0,1.0,1.0,1.0,35.669817,139.768838,1.0,0.0,0.0,95
4029,4.0,1.0,1.0,1.0,35.684886,139.683994,1.0,0.0,0.0,86
4031,4.0,1.0,1.0,2.0,35.682667,139.69901,1.0,0.0,0.0,56
4033,3.0,1.0,1.0,2.0,35.653077,139.694684,1.0,0.0,0.0,78
4034,3.0,1.0,1.0,1.0,35.722498,139.823788,1.0,0.0,0.0,40
4036,2.0,1.0,1.0,1.0,35.648166,139.714993,1.0,0.0,0.0,35
4040,4.0,1.0,1.0,7.0,35.702336,139.768202,1.0,0.0,0.0,77
4041,4.0,1.0,1.0,2.0,35.73029,139.769726,1.0,0.0,0.0,77
4042,4.0,1.0,1.0,1.0,35.672253,139.707846,1.0,0.0,0.0,65
4044,4.0,1.0,1.0,1.0,35.672107,139.707943,1.0,0.0,0.0,70
4045,4.0,1.0,1.0,1.0,35.670943,139.709405,1.0,0.0,0.0,65
4048,2.0,1.0,1.0,1.0,35.708261,139.737174,0.0,0.0,1.0,34
4049,4.0,0.0,1.0,1.0,35.646547,139.709014,1.0,0.0,0.0,75
4051,2.0,1.0,1.0,3.0,35.731418,139.709628,1.0,0.0,0.0,43
4055,5.0,1.0,1.0,1.0,35.653898,139.72989,0.0,1.0,0.0,86
4057,4.0,0.0,0.0,2.0,35.694966,139.699499,1.0,0.0,0.0,41
4059,3.0,1.0,1.0,2.0,35.710406,139.793177,1.0,0.0,0.0,60
4060,3.0,2.0,1.0,1.0,35.715289,139.800054,1.0,0.0,0.0,86
4062,2.0,1.0,1.0,5.0,35.695932,139.712647,0.0,1.0,0.0,69
4063,2.0,0.0,1.0,3.0,35.702168,139.699413,1.0,0.0,0.0,59
4065,3.0,1.0,1.0,2.0,35.772155,139.630968,0.0,1.0,0.0,26
4066,3.0,1.0,1.0,0.0,35.690515,139.7126,1.0,0.0,0.0,64
4067,3.0,1.0,1.0,1.0,35.662321,139.731468,1.0,0.0,0.0,65
4068,2.0,1.0,1.0,1.0,35.682648,139.696978,1.0,0.0,0.0,55
4070,3.0,1.0,1.0,1.0,35.686201,139.699025,1.0,0.0,0.0,80
4071,2.0,1.0,1.0,1.0,35.676676,139.675252,0.0,1.0,0.0,39
4072,3.0,1.0,1.0,1.0,35.676472,139.680747,1.0,0.0,0.0,67
4073,2.0,1.0,1.0,2.0,35.545038,139.743368,0.0,1.0,0.0,40
4077,3.0,1.0,1.0,2.0,35.777846,139.630623,0.0,1.0,0.0,17
4078,2.0,1.0,1.0,1.0,35.658704,139.693514,1.0,0.0,0.0,103
4079,2.0,1.0,1.0,1.0,35.657838,139.694889,1.0,0.0,0.0,86
4084,3.0,1.0,1.0,1.0,35.695709,139.695794,1.0,0.0,0.0,66
4085,3.0,1.0,1.0,2.0,35.718434,139.779332,0.0,1.0,0.0,41
4086,2.0,1.0,1.0,1.0,35.675943,139.674129,0.0,1.0,0.0,39
4087,3.0,1.0,1.0,2.0,35.711715,139.798107,1.0,0.0,0.0,56
4088,4.0,2.0,1.0,3.0,35.686946,139.798843,1.0,0.0,0.0,86
4089,3.0,1.0,1.0,2.0,35.716053,139.792211,1.0,0.0,0.0,71
4092,2.0,1.0,1.0,1.0,35.660938,139.862379,1.0,0.0,0.0,50
4093,4.0,1.0,1.0,2.0,35.731042,139.77084,1.0,0.0,0.0,68
4094,3.0,1.0,1.5,0.0,35.663206,139.701173,1.0,0.0,0.0,69
4100,3.0,1.0,1.0,1.0,35.737719,139.704567,0.0,1.0,0.0,59
4102,2.0,1.0,1.5,3.0,35.693092,139.711176,0.0,1.0,0.0,60
4105,3.0,1.0,0.5,1.0,35.734017,139.708157,0.0,1.0,0.0,50
4108,2.0,1.0,1.5,1.0,35.786671,139.712158,0.0,1.0,0.0,26
4110,5.0,2.0,1.0,2.0,35.735254,139.718925,1.0,0.0,0.0,69
4111,2.0,1.0,1.0,0.0,35.638042,139.740585,0.0,1.0,0.0,31
4112,3.0,1.0,1.0,1.0,35.678237,139.775147,1.0,0.0,0.0,65
4113,2.0,1.0,1.0,1.0,35.679514,139.673566,1.0,0.0,0.0,52
4114,2.0,1.0,1.0,1.0,35.691776,139.719352,1.0,0.0,0.0,45
4115,2.0,1.0,2.0,1.0,35.754012,139.743067,0.0,1.0,0.0,29
4116,2.0,1.0,1.0,2.0,35.728241,139.813282,0.0,1.0,0.0,19
4117,2.0,1.0,0.5,3.0,35.758143,139.721897,0.0,1.0,0.0,24
4118,4.0,1.0,1.0,2.0,35.678892,139.680672,1.0,0.0,0.0,70
4120,2.0,1.0,1.0,1.0,35.628993,139.711544,0.0,1.0,0.0,55
4121,2.0,1.0,1.0,1.0,35.695345,139.705419,0.0,1.0,0.0,43
4124,5.0,1.0,1.0,2.0,35.702474,139.700477,1.0,0.0,0.0,86
4128,3.0,1.0,1.5,3.0,35.640887,139.687479,0.0,1.0,0.0,85
4129,4.0,1.0,1.0,3.0,35.719123,139.763421,1.0,0.0,0.0,76
4130,4.0,1.0,0.5,1.0,35.714254,139.820185,1.0,0.0,0.0,34
4131,2.0,1.0,1.0,3.0,35.694773,139.695791,1.0,0.0,0.0,77
4132,2.0,1.0,1.0,2.0,35.667965,139.742629,0.0,1.0,0.0,83
4133,3.0,1.0,1.0,1.0,35.703392,139.699286,1.0,0.0,0.0,103
4134,2.0,1.0,2.0,1.0,35.75216,139.743044,0.0,1.0,0.0,29
4135,2.0,1.0,1.0,1.0,35.688789,139.713863,1.0,0.0,0.0,86
4136,5.0,2.0,1.0,3.0,35.67089,139.792885,1.0,0.0,0.0,129
4137,3.0,0.0,1.0,1.0,35.669332,139.686805,1.0,0.0,0.0,86
4138,3.0,2.0,1.0,2.0,35.63859,139.746369,1.0,0.0,0.0,56
4139,2.0,1.0,1.0,0.0,35.705806,139.730449,0.0,1.0,0.0,69
4141,4.0,1.0,1.0,1.0,35.640965,139.71102,1.0,0.0,0.0,69
4144,3.0,1.0,1.0,2.0,35.694888,139.692188,1.0,0.0,0.0,75
4145,3.0,1.0,1.0,2.0,35.697012,139.697074,1.0,0.0,0.0,75
4147,3.0,1.0,1.0,3.0,35.690508,139.705135,1.0,0.0,0.0,80
4148,4.0,1.0,1.0,0.0,35.680723,139.786692,1.0,0.0,0.0,75
4149,3.0,1.0,1.0,3.0,35.696797,139.699342,1.0,0.0,0.0,86
4151,5.0,1.0,1.0,1.0,35.703733,139.706758,1.0,0.0,0.0,82
