,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
474702,2015-02-22,Switzerland,46.2144523941335,6.150068123592015,2.0,1.0,0.0,1.0,89.0,30.0,1.0,20.0,1.0,1125.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,2
474706,2012-06-06,Switzerland,46.20358103738391,6.139224419698787,4.0,1.5,1.0,2.0,96.0,30.0,2.0,40.0,1.0,1125.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,6
474707,2012-07-03,Switzerland,46.18670861418249,6.1200402085107255,6.0,2.0,5.0,6.0,140.0,100.0,1.0,0.0,7.0,1125.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7
474709,2012-03-23,Switzerland,46.18791331772355,6.1399585590058425,2.0,1.0,1.0,1.0,60.0,50.0,1.0,20.0,2.0,100.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3
474711,2014-08-03,Switzerland,46.18237680564134,6.142096611830807,2.0,1.0,0.0,1.0,59.0,0.0,1.0,0.0,1.0,1125.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,8
474712,2016-01-03,Switzerland,46.25491077351822,6.141635318572503,1.0,1.0,1.0,1.0,163.0,0.0,1.0,82.0,1.0,1125.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,1
474714,2013-10-26,Switzerland,46.2032635594662,6.16198429659067,2.0,1.0,1.0,1.0,70.0,50.0,1.0,20.0,2.0,14.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,10
474715,2013-09-09,Switzerland,46.18872163699528,6.154815921366351,1.0,1.0,1.0,1.0,50.0,0.0,1.0,0.0,1.0,1125.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9
474716,2015-06-08,Switzerland,46.21659564343351,6.13527465443758,1.0,1.0,1.0,1.0,57.0,11.0,1.0,0.0,1.0,1125.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6
474718,2014-04-18,Switzerland,46.21955008235705,6.150090193309281,1.0,1.0,1.0,1.0,80.0,0.0,1.0,0.0,1.0,1125.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4
474719,2013-03-12,Switzerland,46.21982027146075,6.136687435920902,1.0,1.0,1.0,1.0,76.0,0.0,1.0,0.0,1.0,7.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3
474720,2013-03-01,Switzerland,46.20614419958085,6.16209752801101,5.0,1.5,1.0,4.0,84.0,0.0,1.0,30.0,1.0,1125.0,213.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3
474721,2012-04-29,Switzerland,46.19246201791233,6.156587344667579,2.0,1.0,0.0,1.0,76.0,0.0,1.0,0.0,2.0,1125.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,4
474733,2015-07-10,Switzerland,46.20650065844853,6.161068807704584,3.0,1.0,1.0,2.0,110.0,10.0,1.0,15.0,1.0,1125.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,7
474734,2012-03-05,Switzerland,46.19348958790128,6.161742678653564,2.0,1.5,1.0,2.0,100.0,0.0,1.0,0.0,1.0,365.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3
474735,2013-12-08,Switzerland,46.2116864701186,6.147482060278513,1.0,1.0,1.0,2.0,58.0,0.0,1.0,40.0,1.0,7.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,12
474736,2013-09-15,Switzerland,46.2130213772444,6.145164412082536,2.0,1.5,1.0,1.0,111.0,80.0,2.0,20.0,3.0,30.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,9
474737,2015-07-12,Switzerland,46.2016125326397,6.131253306917187,4.0,2.0,1.0,2.0,190.0,0.0,1.0,0.0,1.0,1125.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,7
474740,2015-12-20,Switzerland,46.20460816359754,6.157775043543976,3.0,1.0,0.0,1.0,92.0,0.0,2.0,22.0,3.0,1125.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,12
474741,2014-05-04,Switzerland,46.20262807264192,6.14514242471668,3.0,1.0,1.0,1.0,147.0,137.0,1.0,0.0,1.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,5
474742,2012-02-05,Switzerland,46.19398735491012,6.147960974990253,1.0,1.0,1.0,1.0,50.0,25.0,1.0,0.0,2.0,250.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,2
474743,2014-12-12,Switzerland,46.205035409992256,6.158545652946021,3.0,1.0,1.0,1.0,179.0,0.0,1.0,0.0,2.0,1125.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,12
474744,2013-07-15,Switzerland,46.19067535284145,6.154230954553336,2.0,1.0,0.0,1.0,90.0,80.0,1.0,0.0,5.0,360.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7
474745,2016-07-04,Switzerland,46.21100870849851,6.139255139462481,2.0,1.0,1.0,1.0,70.0,0.0,1.0,15.0,1.0,1125.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7
474746,2011-02-15,Switzerland,46.208322444317474,6.13412611822752,2.0,1.0,1.0,1.0,100.0,30.0,1.0,0.0,90.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2
474749,2012-04-07,Switzerland,46.19909660008667,6.173175776483354,2.0,1.0,1.0,1.0,250.0,100.0,1.0,250.0,2.0,10.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,4
