,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
2240,2015-09-14,Ireland,53.54743633042317,-6.084225379386366,1.0,1.5,1.0,1.0,35.0,0.0,1.0,10.0,1.0,1125.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9
2241,2014-05-03,Ireland,53.38744343268995,-6.137617164136572,1.0,1.0,1.0,1.0,35.0,0.0,1.0,0.0,1.0,1125.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,5
2242,2016-09-22,Ireland,53.37356613173458,-6.201839455849741,5.0,1.0,3.0,3.0,100.0,50.0,1.0,0.0,7.0,1125.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,9
2243,2016-05-05,Ireland,53.344224396293214,-6.277151676040409,2.0,1.0,1.0,1.0,70.0,0.0,1.0,0.0,3.0,1125.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,5
2244,2011-05-17,Ireland,53.34626862174723,-6.254531917890062,2.0,1.0,1.0,1.0,49.0,7.0,1.0,12.0,2.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5
2245,2016-06-05,Ireland,53.34901187367688,-6.240276447399399,2.0,1.0,1.0,1.0,120.0,50.0,1.0,0.0,1.0,1125.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,6
2247,2013-03-20,Ireland,53.3379573489204,-6.280514273108235,6.0,2.0,4.0,4.0,160.0,50.0,1.0,0.0,2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3
2248,2016-10-17,Ireland,53.33660121813037,-6.290182485657332,1.0,1.0,1.0,1.0,100.0,10.0,1.0,50.0,7.0,34.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10
2250,2014-10-21,Ireland,53.36215145097285,-6.284014755880588,2.0,1.0,1.0,1.0,45.0,15.0,1.0,0.0,2.0,4.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,10
2251,2015-04-12,Ireland,53.35137236774899,-6.285804290924339,2.0,1.0,1.0,1.0,50.0,7.0,1.0,10.0,1.0,2.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6,4
