,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
59439,2016-07-21,Germany,52.51195300930726,13.28739488880816,4.0,1.0,2.0,2.0,70.0,0.0,1.0,0.0,2.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,7
59440,2016-11-08,Germany,52.516156935938994,13.300030744808424,1.0,1.0,1.0,1.0,20.0,0.0,1.0,0.0,3.0,1125.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,11
59441,2016-04-30,Germany,52.47971452139297,13.325806608597928,4.0,2.0,1.0,2.0,40.0,10.0,1.0,15.0,2.0,1125.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,4
59442,2015-03-09,Germany,52.492493791619,13.330093315989552,4.0,1.0,2.0,4.0,80.0,40.0,4.0,20.0,3.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3
59443,2017-01-08,Germany,52.45838801471053,13.32379240016017,2.0,1.0,1.0,2.0,54.0,12.0,1.0,0.0,4.0,1125.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,1
59444,2014-02-23,Germany,52.46186664591682,13.31827872749555,2.0,1.0,1.0,2.0,26.0,0.0,1.0,0.0,60.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,2
59445,2013-04-27,Germany,52.461874842135344,13.308561489656464,4.0,1.0,1.0,2.0,55.0,35.0,1.0,20.0,2.0,1125.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,4
59446,2015-06-01,Germany,52.44938848067843,13.344467480030868,2.0,1.0,1.0,1.0,80.0,50.0,2.0,15.0,5.0,60.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6
59447,2016-06-12,Germany,52.45465348050952,13.35375536020544,5.0,1.0,2.0,4.0,95.0,30.0,2.0,10.0,1.0,1125.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,6
59451,2015-01-19,Germany,52.414385812542605,13.259998257567696,7.0,1.5,3.0,6.0,159.0,50.0,4.0,19.0,7.0,1125.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
59452,2015-12-15,Germany,52.44289175125415,13.295836486069064,2.0,1.0,1.0,2.0,40.0,5.0,1.0,0.0,1.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,12
59453,2011-09-25,Germany,52.392687726133005,13.391632552317796,8.0,2.5,4.0,8.0,65.0,100.0,4.0,10.0,60.0,365.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,9
