,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
59521,2012-02-21,Greece,37.95513651676117,23.72750868966691,4.0,1.0,1.0,1.0,30.0,20.0,1.0,0.0,1.0,1125.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2
59522,2015-07-24,Greece,37.957578336231904,23.72683753071982,3.0,1.0,1.0,1.0,50.0,0.0,1.0,0.0,2.0,1125.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,7
59523,2016-03-14,Greece,37.9669941902341,23.73016372671489,6.0,1.0,2.0,4.0,40.0,30.0,2.0,10.0,2.0,1125.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3
59524,2017-03-02,Greece,37.95225790073085,23.725620689335177,8.0,2.0,3.0,3.0,49.0,40.0,1.0,0.0,2.0,1125.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
59526,2014-03-03,Greece,37.963025534044135,23.73250127213929,2.0,1.0,0.0,1.0,29.0,15.0,1.0,0.0,3.0,1125.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3
59552,2013-04-08,Greece,37.99709693443915,23.73545309490793,2.0,1.0,1.0,1.0,20.0,20.0,1.0,0.0,3.0,1125.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,4
59554,2016-06-15,Greece,37.98484777936414,23.744370493857,4.0,1.5,2.0,2.0,35.0,15.0,2.0,10.0,2.0,1125.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,6
59556,2015-10-28,Greece,37.98264810345675,23.73487368978939,3.0,1.0,1.0,2.0,40.0,0.0,1.0,0.0,1.0,1125.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,10
59557,2015-05-09,Greece,37.99086136130429,23.729978941390808,4.0,1.0,1.0,1.0,50.0,15.0,2.0,9.0,1.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,5
59558,2011-09-30,Greece,37.98880629600011,23.741497117801305,5.0,1.0,2.0,2.0,40.0,30.0,3.0,10.0,7.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,9
59559,2015-01-07,Greece,37.98763082528163,23.729679627738008,8.0,1.5,4.0,4.0,51.0,15.0,4.0,8.0,2.0,800.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
59563,2015-05-27,Greece,37.98366051457698,23.73443163082206,2.0,1.0,1.0,1.0,79.0,25.0,2.0,10.0,3.0,1125.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5
59564,2014-07-25,Greece,37.98859488231828,23.743582984227164,4.0,1.0,2.0,2.0,45.0,40.0,2.0,5.0,1.0,60.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,7
59565,2016-06-19,Greece,37.98912147002341,23.729418556264086,6.0,1.0,2.0,3.0,28.0,50.0,1.0,5.0,1.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,6
