,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
12911,2014-12-02,Austria,48.2157468305366,16.374918132125444,4.0,1.0,2.0,2.0,69.0,59.0,2.0,12.0,2.0,1125.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,12
12912,2014-11-08,Austria,48.22582275007889,16.401469096438767,2.0,1.0,1.0,1.0,69.0,45.0,2.0,19.0,3.0,28.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,11
12913,2010-08-27,Austria,48.21465179032137,16.379914396033183,3.0,1.0,1.0,1.0,100.0,65.0,3.0,20.0,2.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,8
12914,2012-02-14,Austria,48.22246423059343,16.387925944111565,2.0,1.0,1.0,1.0,75.0,40.0,1.0,0.0,2.0,185.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2
12915,2015-09-02,Austria,48.21676399752674,16.384621520209024,3.0,1.0,2.0,2.0,87.0,45.0,2.0,12.0,1.0,1125.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,9
12916,2016-01-13,Austria,48.21840571234437,16.38325696901623,6.0,2.0,2.0,3.0,200.0,60.0,1.0,0.0,2.0,365.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
12920,2015-10-09,Austria,48.223559922651326,16.39919870382441,4.0,1.0,1.0,4.0,59.0,20.0,2.0,15.0,1.0,90.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,10
12921,2017-02-10,Austria,48.21453953981072,16.377946172821417,3.0,1.0,1.0,2.0,69.0,35.0,2.0,0.0,2.0,90.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,2
12922,2014-06-22,Austria,48.21431980126341,16.392649702329916,2.0,1.0,0.0,2.0,65.0,0.0,1.0,0.0,3.0,1125.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,6
12923,2016-01-19,Austria,48.21724754834302,16.38529901518656,2.0,1.0,1.0,1.0,95.0,35.0,2.0,40.0,3.0,21.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
12924,2015-06-09,Austria,48.22581989566916,16.40297794967398,3.0,1.0,0.0,2.0,29.0,0.0,2.0,10.0,1.0,1125.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,6
12925,2008-12-30,Austria,48.22784672057587,16.39433866329156,2.0,1.5,1.0,2.0,20.0,20.0,2.0,14.0,1.0,360.0,162.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,12
12926,2013-11-03,Austria,48.219122526341394,16.376910792682843,2.0,1.0,1.0,1.0,80.0,25.0,1.0,20.0,2.0,1125.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,11
12927,2012-11-25,Austria,48.19259465395558,16.38602005267382,6.0,1.5,1.0,6.0,64.0,45.0,2.0,10.0,2.0,180.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,11
12929,2016-12-21,Austria,48.20633952987963,16.392108536907664,4.0,3.0,1.0,2.0,35.0,39.0,2.0,9.0,2.0,1125.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,12
12930,2013-07-08,Austria,48.19138721693852,16.387217919811658,4.0,1.5,2.0,3.0,80.0,25.0,1.0,0.0,2.0,1125.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7
12931,2014-07-19,Austria,48.1959770607927,16.398123547501203,2.0,1.0,1.0,1.0,53.0,10.0,1.0,10.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,7
12932,2014-01-31,Austria,48.20504788957704,16.394916340117252,2.0,1.0,1.0,1.0,28.0,0.0,1.0,12.0,3.0,30.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1
12933,2014-11-03,Austria,48.21058894575224,16.38989093918414,6.0,1.0,3.0,3.0,87.0,28.0,1.0,0.0,1.0,65.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11
12934,2013-10-13,Austria,48.18998859438646,16.388000091960173,2.0,1.0,1.0,1.0,59.0,20.0,2.0,0.0,4.0,1125.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,10
12936,2017-01-31,Austria,48.20298472106023,16.390504425709327,2.0,1.5,0.0,0.0,28.0,0.0,1.0,0.0,1.0,14.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
12937,2014-09-23,Austria,48.19275415075733,16.394464935190378,2.0,1.0,1.0,1.0,35.0,20.0,2.0,10.0,2.0,1125.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,9
12938,2015-02-17,Austria,48.1988519097344,16.39812699552701,6.0,1.0,3.0,3.0,150.0,50.0,2.0,30.0,2.0,14.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2
12939,2014-04-20,Austria,48.19459397287401,16.397787522125,1.0,0.5,1.0,1.0,30.0,0.0,1.0,0.0,1.0,1125.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6,4
12940,2015-09-15,Austria,48.19976968066327,16.397748679501206,2.0,1.0,1.0,1.0,60.0,36.0,1.0,0.0,5.0,1125.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,9
12941,2017-04-22,Austria,48.19111679754802,16.39406109300475,2.0,1.0,1.0,2.0,40.0,0.0,1.0,0.0,2.0,1125.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,4
12943,2012-06-25,Austria,48.20475959955314,16.39096761075043,3.0,1.0,1.0,2.0,69.0,25.0,2.0,20.0,2.0,1125.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6
12944,2014-06-09,Austria,48.24239221344519,16.35197154921441,2.0,1.0,1.0,1.0,50.0,0.0,1.0,0.0,1.0,1125.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6
12945,2016-06-30,Austria,48.24506830323716,16.349664569880964,2.0,1.0,1.0,1.0,20.0,0.0,1.0,0.0,1.0,1125.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,6
12946,2015-06-27,Austria,48.25872249445485,16.34576149514915,8.0,1.5,2.0,4.0,190.0,65.0,1.0,0.0,2.0,1125.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,6
12948,2014-08-13,Austria,48.22515283093287,16.332989755884558,2.0,1.0,1.0,1.0,28.0,0.0,1.0,0.0,2.0,31.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,8
12949,2014-11-20,Austria,48.22342051369072,16.347384139426882,4.0,1.0,1.0,4.0,54.0,0.0,2.0,9.0,3.0,60.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,11
12950,2017-03-18,Austria,48.22935153908539,16.32871266735755,3.0,1.0,1.0,1.0,53.0,22.0,2.0,18.0,2.0,1125.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,3
12951,2016-04-12,Austria,48.22769787784855,16.33777419839748,3.0,1.5,1.0,3.0,25.0,0.0,2.0,0.0,1.0,1125.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4
12952,2012-12-03,Austria,48.22595675998915,16.34750869236219,5.0,1.0,3.0,3.0,119.0,0.0,1.0,0.0,3.0,180.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12
12953,2013-03-17,Austria,48.220676686719614,16.34254503941918,2.0,1.0,1.0,1.0,47.0,40.0,1.0,0.0,6.0,90.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,3
12954,2012-12-13,Austria,48.2241036995745,16.346436486225468,2.0,1.0,1.0,1.0,25.0,10.0,1.0,32.0,2.0,5.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,12
13241,2012-07-23,Austria,48.21340228302548,16.379544893343315,6.0,1.0,2.0,4.0,80.0,55.0,2.0,15.0,3.0,180.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7
13242,2016-07-24,Austria,48.21984315292688,16.381045322881786,2.0,1.0,1.0,1.0,39.0,6.0,1.0,0.0,2.0,1125.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,7
13243,2011-10-09,Austria,48.220416485382046,16.38124350219973,2.0,1.0,1.0,1.0,50.0,30.0,1.0,30.0,3.0,365.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,10
13244,2013-04-11,Austria,48.21924484186969,16.37521559359177,2.0,1.0,0.0,1.0,60.0,100.0,2.0,5.0,7.0,30.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4
13246,2016-01-13,Austria,48.21950531131972,16.38159710513545,4.0,1.0,1.0,2.0,96.0,0.0,1.0,0.0,2.0,365.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
13247,2009-12-11,Austria,48.219159130541286,16.402231543780033,4.0,1.0,1.0,2.0,80.0,35.0,1.0,8.0,2.0,1125.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,12
13248,2016-05-23,Austria,48.215422311099545,16.410835613044693,2.0,1.0,0.0,1.0,58.0,20.0,1.0,0.0,3.0,1125.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5
13249,2013-02-19,Austria,48.22180077760321,16.387961870198613,4.0,1.5,2.0,2.0,85.0,30.0,1.0,0.0,1.0,1125.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2
13250,2013-07-09,Austria,48.222756420379,16.395776271927357,4.0,1.0,0.0,2.0,65.0,20.0,2.0,20.0,3.0,1125.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7
13251,2011-01-23,Austria,48.21942516223832,16.37923253925052,2.0,2.0,1.0,2.0,50.0,20.0,1.0,40.0,2.0,365.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,1
13252,2015-05-16,Austria,48.21917023188353,16.40293280290796,3.0,1.0,1.0,2.0,45.0,0.0,1.0,0.0,2.0,1125.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,5
13253,2016-04-17,Austria,48.22064741144583,16.39714012227784,3.0,1.5,1.0,3.0,35.0,0.0,2.0,5.0,1.0,1125.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,4
13255,2013-11-05,Austria,48.21744571032976,16.408412287161834,2.0,1.5,1.0,1.0,65.0,0.0,1.0,0.0,2.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,11
13258,2016-10-28,Austria,48.2223100658148,16.369625089935962,2.0,1.5,1.0,1.0,33.0,20.0,1.0,12.0,3.0,50.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,10
13260,2014-09-09,Austria,48.21665254278454,16.378068818411048,2.0,1.0,1.0,1.0,85.0,38.0,2.0,10.0,1.0,1125.0,148.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,9
13261,2016-04-12,Austria,48.22080418980045,16.388240339806504,4.0,1.0,2.0,2.0,85.0,30.0,2.0,10.0,2.0,1125.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4
13262,2013-10-21,Austria,48.21784015258658,16.374359575552457,2.0,1.0,1.0,1.0,45.0,25.0,1.0,30.0,2.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10
13263,2011-10-17,Austria,48.21974271224819,16.410672915818314,3.0,1.0,1.0,1.0,32.0,12.0,2.0,15.0,2.0,8.0,85.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10
13264,2015-02-04,Austria,48.22079310872437,16.37935814267033,2.0,1.5,1.0,1.0,40.0,15.0,1.0,5.0,2.0,1125.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2
13265,2011-12-16,Austria,48.22019586743375,16.37829567346499,4.0,1.5,1.0,1.0,75.0,0.0,2.0,5.0,2.0,1125.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,12
13282,2016-01-17,Austria,48.18851910358477,16.388271039035562,2.0,0.5,0.0,1.0,33.0,14.0,1.0,0.0,4.0,1125.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,1
13285,2014-02-27,Austria,48.20507222698157,16.36788338221219,4.0,1.0,1.0,2.0,79.0,30.0,2.0,25.0,2.0,1125.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,2
13286,2014-02-19,Austria,48.211663927208,16.377713777056393,3.0,1.0,1.0,2.0,83.0,15.0,1.0,15.0,2.0,1125.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2
13287,2013-03-30,Austria,48.203141856624526,16.368895520936807,4.0,1.0,1.0,2.0,120.0,30.0,2.0,10.0,2.0,1125.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,3
13288,2016-10-17,Austria,48.21592285637017,16.36645852142816,2.0,1.5,1.0,1.0,38.0,10.0,1.0,10.0,2.0,1125.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10
13289,2011-11-27,Austria,48.20207030344404,16.376736315331023,4.0,1.0,1.0,2.0,89.0,49.0,2.0,10.0,2.0,1125.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,11
13290,2013-03-18,Austria,48.209072878604914,16.375023752348955,2.0,1.0,0.0,1.0,87.0,29.0,1.0,0.0,2.0,1125.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3
13291,2012-03-20,Austria,48.21061046209984,16.37283347961531,5.0,1.5,2.0,4.0,261.0,39.0,2.0,39.0,1.0,90.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3
13292,2013-09-04,Austria,48.2081530829865,16.37112791258176,4.0,1.0,1.0,2.0,110.0,60.0,2.0,35.0,2.0,180.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,9
13293,2013-04-28,Austria,48.21020620230185,16.37231676585388,6.0,1.0,1.0,1.0,125.0,60.0,2.0,16.0,2.0,1125.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,4
13294,2012-03-29,Austria,48.2078025911735,16.375685198032585,3.0,1.5,1.0,1.0,145.0,50.0,2.0,15.0,3.0,179.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
13295,2015-06-07,Austria,48.204508228873,16.375868569961856,4.0,1.0,1.0,2.0,145.0,0.0,2.0,25.0,1.0,1125.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,6
13296,2014-01-30,Austria,48.21304312298589,16.369977953313565,4.0,1.0,1.0,2.0,120.0,40.0,1.0,0.0,1.0,1125.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1
13297,2013-02-09,Austria,48.20307545426457,16.362851544901893,5.0,1.0,2.0,5.0,98.0,60.0,2.0,49.0,1.0,1125.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,2
13298,2014-06-12,Austria,48.21313031602386,16.373823939493317,2.0,1.0,0.0,1.0,94.0,0.0,1.0,0.0,3.0,1125.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,6
13299,2016-12-04,Austria,48.213180933255245,16.372526734041436,4.0,1.0,2.0,3.0,150.0,40.0,3.0,20.0,2.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,12
13300,2011-11-27,Austria,48.21255071172072,16.363328630289747,8.0,2.0,3.0,3.0,249.0,79.0,4.0,25.0,2.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,11
13301,2016-11-04,Austria,48.214172249297,16.37151902692448,2.0,1.0,1.0,1.0,69.0,9.0,1.0,0.0,1.0,1125.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,11
13302,2016-10-18,Austria,48.20499455753923,16.376419564208476,2.0,1.5,1.0,1.0,130.0,39.0,1.0,0.0,2.0,365.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,10
13303,2012-03-04,Austria,48.21501043441613,16.43666903845489,4.0,1.0,2.0,4.0,100.0,50.0,4.0,20.0,3.0,30.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,3
13304,2012-03-04,Austria,48.22377579652793,16.4997968408266,5.0,1.0,2.0,4.0,62.0,20.0,2.0,10.0,2.0,1125.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,3
13305,2015-09-29,Austria,48.14142778135202,16.282059314622103,2.0,1.0,1.0,1.0,32.0,0.0,1.0,0.0,1.0,1125.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,9
13307,2013-11-25,Austria,48.22420109368142,16.362702859362862,2.0,1.0,1.0,2.0,66.0,30.0,1.0,0.0,2.0,1125.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11
13308,2014-03-26,Austria,48.21579509684676,16.346413239268756,2.0,1.0,1.0,1.0,70.0,20.0,1.0,0.0,1.0,1125.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3
13309,2016-05-19,Austria,48.22579038627199,16.359314846425683,2.0,2.0,1.0,1.0,69.0,15.0,1.0,0.0,2.0,21.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,5
13311,2013-04-11,Austria,48.21738585491679,16.36117228565842,2.0,1.0,0.0,1.0,60.0,100.0,2.0,10.0,28.0,180.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4
13312,2014-06-14,Austria,48.22190150192547,16.36630982370245,2.0,1.0,0.0,2.0,52.0,23.0,2.0,10.0,2.0,1125.0,114.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,6
13313,2016-04-10,Austria,48.21530815398778,16.363126876081445,10.0,1.5,3.0,3.0,150.0,30.0,6.0,15.0,3.0,1125.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,4
13315,2016-06-05,Austria,48.21806616368438,16.351507390384906,2.0,1.0,0.0,1.0,45.0,49.0,1.0,0.0,3.0,300.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,6
13316,2014-04-18,Austria,48.22586147645648,16.359004490466333,4.0,1.5,1.0,2.0,29.0,20.0,2.0,10.0,1.0,1125.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4
13317,2015-06-30,Austria,48.22313987436984,16.365989875513623,1.0,1.0,1.0,1.0,25.0,0.0,1.0,0.0,1.0,1125.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,6
13318,2015-05-14,Austria,48.22151876449855,16.366329730999688,2.0,1.0,1.0,1.0,40.0,0.0,1.0,0.0,3.0,1125.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,5
13319,2014-08-05,Austria,48.23183967430594,16.36001601099931,2.0,1.0,1.0,1.0,39.0,10.0,1.0,10.0,2.0,31.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,8
13320,2016-05-09,Austria,48.22372162833111,16.350071205225504,2.0,1.5,1.0,1.0,43.0,0.0,2.0,0.0,1.0,1125.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5
13321,2015-04-29,Austria,48.2156252354344,16.35810782675679,2.0,2.5,1.0,1.0,29.0,0.0,1.0,15.0,1.0,1125.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4
13324,2013-11-25,Austria,48.23131802505057,16.37603063208647,2.0,1.0,1.0,1.0,27.0,0.0,1.0,0.0,3.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11
13325,2014-09-09,Austria,48.230106094203,16.36445542285598,3.0,1.0,1.0,1.0,69.0,25.0,1.0,0.0,3.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,9
13326,2016-11-25,Austria,48.23816821712283,16.3863748807287,9.0,2.0,3.0,5.0,150.0,95.0,4.0,25.0,1.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,11
13327,2014-11-26,Austria,48.228636369646416,16.37097968576449,4.0,1.0,2.0,4.0,120.0,0.0,1.0,0.0,6.0,365.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,11
13329,2014-05-04,Austria,48.239950340676415,16.385777009736028,1.0,1.0,1.0,1.0,19.0,0.0,1.0,0.0,1.0,1125.0,128.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,5
13330,2017-04-11,Austria,48.23018066876199,16.37452431835438,2.0,1.0,1.0,1.0,35.0,15.0,2.0,10.0,7.0,30.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4
13331,2013-10-16,Austria,48.2312340896907,16.38679877058989,2.0,1.0,0.0,1.0,38.0,40.0,2.0,0.0,2.0,1125.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,10
13333,2016-04-10,Austria,48.2875570118207,16.380020358759516,2.0,1.5,1.0,2.0,59.0,0.0,1.0,0.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,4
13334,2016-04-29,Austria,48.26633763675348,16.386742855695722,2.0,1.0,1.0,1.0,40.0,0.0,1.0,0.0,2.0,1125.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4
13335,2012-08-27,Austria,48.23342761743906,16.421283528746564,2.0,1.0,1.0,1.0,112.0,40.0,2.0,10.0,14.0,180.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8
13336,2015-04-19,Austria,48.240053284571175,16.4284403731512,2.0,1.0,1.0,1.0,59.0,15.0,1.0,0.0,2.0,1125.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,4
13633,2014-01-22,Austria,48.19217263720245,16.34403036315866,2.0,1.0,1.0,1.0,35.0,20.0,1.0,14.0,2.0,1125.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
13634,2015-07-16,Austria,48.1909481703868,16.35250367904059,2.0,1.0,1.0,1.0,25.0,0.0,1.0,0.0,2.0,1125.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,7
13635,2012-12-02,Austria,48.19911733144949,16.36410334622154,2.0,1.0,0.0,1.0,55.0,65.0,1.0,0.0,29.0,10000.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,12
13636,2016-10-09,Austria,48.20095732397997,16.359808790756844,3.0,1.0,2.0,2.0,80.0,30.0,1.0,0.0,2.0,365.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,10
13637,2013-04-19,Austria,48.18989678125346,16.345022875454212,6.0,1.0,2.0,6.0,89.0,80.0,4.0,15.0,2.0,365.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4
13638,2015-09-05,Austria,48.19177837838951,16.342704224726297,5.0,1.0,1.0,3.0,90.0,30.0,1.0,10.0,2.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,9
13639,2013-01-07,Austria,48.18997034355022,16.34726813316022,2.0,1.0,1.0,1.0,25.0,10.0,1.0,7.0,3.0,1125.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
13640,2016-02-22,Austria,48.19150775972502,16.351181027549124,3.0,2.0,1.0,2.0,49.0,10.0,2.0,15.0,2.0,1125.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2
13641,2015-02-17,Austria,48.18973301248704,16.3491867796666,6.0,1.0,2.0,6.0,82.0,0.0,2.0,12.0,3.0,1125.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2
13642,2014-12-02,Austria,48.19041976826578,16.347367818905838,6.0,1.0,2.0,3.0,115.0,40.0,4.0,0.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,12
13644,2013-06-16,Austria,48.18961328352656,16.34360566631754,4.0,1.5,1.0,1.0,65.0,19.0,2.0,9.0,2.0,15.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,6
13645,2015-06-28,Austria,48.19834661568402,16.35262010513886,2.0,1.0,1.0,2.0,39.0,15.0,1.0,15.0,2.0,90.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,6
13646,2013-04-19,Austria,48.20613624274797,16.35255994898803,4.0,1.0,1.0,1.0,69.0,10.0,1.0,10.0,1.0,1125.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4
13647,2011-09-09,Austria,48.20459300957603,16.348784846648496,4.0,1.0,1.0,4.0,73.0,15.0,2.0,20.0,2.0,365.0,397.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,9
13648,2015-12-21,Austria,48.20411650011116,16.34340037700185,3.0,1.0,1.0,2.0,47.0,35.0,1.0,15.0,1.0,1125.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12
13649,2013-05-20,Austria,48.2033007935654,16.34990987362462,5.0,1.5,3.0,3.0,79.0,49.0,2.0,10.0,2.0,1125.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5
13651,2016-03-10,Austria,48.2017480847785,16.352417894910914,2.0,1.0,1.0,1.0,50.0,21.0,1.0,15.0,1.0,1125.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
13652,2015-12-13,Austria,48.20408255204179,16.34890552476088,2.0,1.0,1.0,1.0,60.0,40.0,1.0,0.0,2.0,1125.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,12
13653,2013-10-30,Austria,48.19984825604775,16.346620494758444,2.0,1.0,1.0,1.0,55.0,30.0,2.0,10.0,6.0,180.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,10
13654,2015-01-29,Austria,48.20248058153108,16.3411455000799,2.0,1.0,1.0,1.0,53.0,0.0,1.0,0.0,2.0,1125.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1
13655,2013-01-22,Austria,48.20303316279316,16.347785865483292,2.0,1.5,1.0,1.0,42.0,10.0,1.0,0.0,1.0,1.0,79.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
13657,2011-12-29,Austria,48.21588883040451,16.362026876803306,6.0,1.0,1.0,2.0,95.0,40.0,4.0,5.0,1.0,1125.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,12
