,accommodates,bedrooms,bathrooms,minstay,latitude,longitude,Entire home/apt,Private room,Shared room,price
5183,2,1.0,1.0,1.0,37.557158,126.937028,0.0,1.0,0.0,31
5186,1,1.0,1.0,1.0,37.521526,126.991761,0.0,1.0,0.0,26
5187,2,0.0,1.0,3.0,37.511428,127.11352,1.0,0.0,0.0,50
5197,2,0.0,1.0,1.0,37.555518,126.943035,1.0,0.0,0.0,70
5200,2,1.0,1.0,1.0,37.597484,126.913429,1.0,0.0,0.0,39
5201,5,0.0,1.0,2.0,37.574528,127.024618,1.0,0.0,0.0,69
5203,2,1.0,1.0,4.0,37.508447,127.022352,1.0,0.0,0.0,37
5205,2,1.0,1.0,2.0,37.541196,126.892004,0.0,1.0,0.0,44
5207,2,1.0,1.0,2.0,37.492706,127.128744,0.0,1.0,0.0,30
5210,2,0.0,1.0,1.0,37.543005,126.95004,1.0,0.0,0.0,45
5212,4,2.0,1.0,3.0,37.510577,127.094847,1.0,0.0,0.0,88
5213,4,1.0,1.0,3.0,37.573496,127.016485,1.0,0.0,0.0,49
5215,4,0.0,1.0,1.0,37.5622,126.987534,1.0,0.0,0.0,50
5219,4,1.0,1.0,1.0,37.554148,126.97137,1.0,0.0,0.0,78
5220,3,0.0,1.0,3.0,37.557315,126.928013,1.0,0.0,0.0,53
5221,6,3.0,2.0,2.0,37.539529,126.944547,1.0,0.0,0.0,180
5223,1,1.0,0.0,1.0,37.558269,126.985682,0.0,1.0,0.0,31
5224,3,1.0,1.0,2.0,37.498755,127.028637,1.0,0.0,0.0,77
5238,1,1.0,1.0,1.0,37.553796,126.922812,0.0,1.0,0.0,20
5239,2,1.0,1.0,1.0,37.517301,126.840028,0.0,1.0,0.0,25
5246,1,1.0,0.0,1.0,37.553889,126.921222,0.0,1.0,0.0,19
5247,1,1.0,1.0,1.0,37.553771,126.921772,0.0,1.0,0.0,20
5249,3,1.0,1.0,1.0,37.547917,126.914182,1.0,0.0,0.0,69
5253,2,0.0,1.0,0.0,37.556975,126.923729,1.0,0.0,0.0,72
5255,2,1.0,1.0,1.0,37.555932,126.93719,0.0,1.0,0.0,31
5258,4,0.0,1.0,3.0,37.543042,126.9532,1.0,0.0,0.0,57
5260,2,2.0,1.0,0.0,37.542297,126.973583,1.0,0.0,0.0,82
5263,5,0.0,1.0,2.0,37.573771,127.025476,1.0,0.0,0.0,69
5265,7,3.0,1.0,2.0,37.547166,126.913993,1.0,0.0,0.0,110
5267,3,1.0,1.0,1.0,37.584967,126.976781,0.0,1.0,0.0,26
5271,1,1.0,0.0,1.0,37.562334,126.925731,0.0,1.0,0.0,32
5274,6,1.0,1.0,1.0,37.555665,126.924182,1.0,0.0,0.0,62
5278,9,1.0,4.0,1.0,37.512893,126.892858,0.0,0.0,1.0,16
5279,16,4.0,0.0,1.0,37.541763,126.963102,1.0,0.0,0.0,391
5281,3,0.0,1.0,1.0,37.562296,126.986432,1.0,0.0,0.0,50
5282,3,1.0,1.0,2.0,37.497289,127.029158,1.0,0.0,0.0,69
5284,3,2.0,1.0,1.0,37.486939,127.073832,1.0,0.0,0.0,62
5290,2,0.0,1.0,2.0,37.550447,126.914064,1.0,0.0,0.0,65
5291,4,0.0,1.0,2.0,37.550545,126.915964,1.0,0.0,0.0,75
5293,3,0.0,1.0,2.0,37.550404,126.915344,1.0,0.0,0.0,65
5294,4,1.0,1.0,2.0,37.552813,126.97228,1.0,0.0,0.0,65
5295,2,1.0,0.0,1.0,37.555529,126.925698,0.0,1.0,0.0,30
5296,2,1.0,0.0,1.0,37.554997,126.925557,0.0,1.0,0.0,30
5297,4,1.0,1.0,1.0,37.556417,126.925653,0.0,1.0,0.0,57
5298,3,1.0,1.0,2.0,37.499427,127.026883,1.0,0.0,0.0,77
5299,2,1.0,1.0,1.0,37.555453,126.925687,0.0,1.0,0.0,39
5303,3,1.0,0.0,1.0,37.555153,126.923979,0.0,1.0,0.0,39
5304,2,1.0,0.0,1.0,37.556627,126.924856,0.0,1.0,0.0,34
5305,3,0.0,1.0,0.0,37.557441,126.943728,1.0,0.0,0.0,48
5307,4,1.0,1.0,1.0,37.563,126.917063,0.0,1.0,0.0,38
5309,4,1.0,1.0,3.0,37.555616,126.927001,0.0,1.0,0.0,66
5310,14,3.0,2.0,3.0,37.557195,126.92794,1.0,0.0,0.0,132
5314,4,1.0,1.0,2.0,37.548325,126.923109,1.0,0.0,0.0,53
5317,12,4.0,4.0,2.0,37.557519,126.979515,1.0,0.0,0.0,44
5319,6,1.0,1.0,2.0,37.567219,126.983203,1.0,0.0,0.0,65
5321,3,1.0,1.0,2.0,37.497402,127.027992,1.0,0.0,0.0,77
5325,2,1.0,1.0,3.0,37.559844,126.978692,1.0,0.0,0.0,39
5330,1,1.0,0.0,1.0,37.557059,126.912161,0.0,0.0,1.0,11
5331,4,0.0,1.0,1.0,37.562544,126.990294,1.0,0.0,0.0,77
5332,6,1.0,1.0,1.0,37.565579,126.985172,1.0,0.0,0.0,111
5333,5,0.0,1.0,1.0,37.56334,126.987183,1.0,0.0,0.0,73
5338,3,0.0,1.0,1.0,37.494277,127.118706,1.0,0.0,0.0,48
5339,6,2.0,1.0,1.0,37.553633,126.970993,1.0,0.0,0.0,60
5340,2,1.0,1.0,0.0,37.577233,126.972785,0.0,1.0,0.0,67
5342,1,1.0,1.0,0.0,37.578709,126.972762,0.0,1.0,0.0,55
5343,14,4.0,0.0,1.0,37.611644,127.003613,1.0,0.0,0.0,159
5346,1,1.0,0.0,1.0,37.562408,126.992298,0.0,1.0,0.0,18
5349,3,1.0,1.0,2.0,37.571788,126.936405,0.0,1.0,0.0,35
5350,3,1.0,1.0,0.0,37.498254,127.029143,1.0,0.0,0.0,73
5351,1,1.0,1.0,2.0,37.561974,126.989492,0.0,1.0,0.0,18
5359,2,0.0,1.0,3.0,37.55653,126.924163,1.0,0.0,0.0,41
5367,1,1.0,1.0,1.0,37.553181,126.921506,0.0,1.0,0.0,20
5368,9,2.0,1.0,3.0,37.5566,126.924432,1.0,0.0,0.0,96
5369,4,1.0,1.0,2.0,37.498322,127.027919,1.0,0.0,0.0,70
5371,3,1.0,1.0,1.0,37.537103,126.990591,0.0,1.0,0.0,22
5375,3,2.0,1.0,3.0,37.486505,126.899143,1.0,0.0,0.0,74
5376,4,1.0,1.0,1.0,37.576631,127.024552,1.0,0.0,0.0,47
5378,3,1.0,1.0,2.0,37.496906,127.028826,1.0,0.0,0.0,72
5381,2,1.0,1.0,1.0,37.557942,126.984682,0.0,1.0,0.0,63
5385,6,2.0,1.0,0.0,37.557832,126.922167,1.0,0.0,0.0,70
5387,3,1.0,1.0,2.0,37.504345,127.024989,1.0,0.0,0.0,69
5391,6,1.0,1.0,3.0,37.569267,126.983763,1.0,0.0,0.0,65
5392,6,0.0,1.0,2.0,37.555533,126.921854,1.0,0.0,0.0,77
5393,5,2.0,1.0,2.0,37.555628,126.926017,1.0,0.0,0.0,105
5394,1,1.0,1.0,1.0,37.599265,127.036125,0.0,1.0,0.0,26
5395,5,1.0,1.0,1.0,37.556632,126.924301,1.0,0.0,0.0,68
5397,3,2.0,1.0,2.0,37.546869,126.87653,1.0,0.0,0.0,64
5398,3,0.0,1.0,2.0,37.498982,127.029609,1.0,0.0,0.0,75
5399,4,1.0,1.0,1.0,37.652834,127.046689,1.0,0.0,0.0,52
5400,2,1.0,2.0,2.0,37.582677,126.987962,0.0,1.0,0.0,52
5403,3,1.0,1.0,1.0,37.557441,126.943372,1.0,0.0,0.0,61
5405,2,1.0,1.0,2.0,37.496231,127.029598,1.0,0.0,0.0,77
5406,4,1.0,2.0,1.0,37.532096,126.993694,0.0,0.0,1.0,13
5408,3,1.0,1.0,2.0,37.498381,127.029833,1.0,0.0,0.0,77
5410,3,1.0,1.0,0.0,37.497453,127.03019,1.0,0.0,0.0,73
5414,3,1.0,1.0,3.0,37.572569,127.015121,1.0,0.0,0.0,49
5418,6,1.0,1.0,3.0,37.56841,126.985856,1.0,0.0,0.0,65
5421,4,0.0,1.0,3.0,37.576098,127.028714,1.0,0.0,0.0,41
5423,4,1.0,1.0,2.0,37.55791,126.9244,1.0,0.0,0.0,66
5425,6,1.0,0.0,1.0,37.569682,126.989952,0.0,0.0,1.0,11
5427,3,1.0,1.0,2.0,37.507215,127.100897,1.0,0.0,0.0,70
5429,2,1.0,1.0,1.0,37.496911,127.029319,1.0,0.0,0.0,75
5432,1,1.0,1.0,1.0,37.559908,126.964755,0.0,1.0,0.0,35
5433,4,0.0,1.0,2.0,37.556014,126.924354,1.0,0.0,0.0,74
5436,2,0.0,1.0,1.0,37.485212,127.016822,1.0,0.0,0.0,34
5438,2,1.0,1.0,2.0,37.556125,126.923254,1.0,0.0,0.0,62
5442,6,1.0,1.0,2.0,37.568522,126.985589,1.0,0.0,0.0,65
5443,5,2.0,1.0,2.0,37.526874,126.857186,1.0,0.0,0.0,52
5446,2,1.0,1.0,1.0,37.511468,127.087085,0.0,1.0,0.0,52
5447,1,1.0,1.0,1.0,37.532769,126.999656,0.0,1.0,0.0,29
5448,3,2.0,1.0,1.0,37.581075,127.004632,1.0,0.0,0.0,45
5449,2,1.0,1.0,1.0,37.509634,127.020869,1.0,0.0,0.0,48
5453,4,1.0,1.0,2.0,37.55716,126.924811,1.0,0.0,0.0,65
5454,2,1.0,1.0,1.0,37.553453,126.933736,0.0,1.0,0.0,42
5456,2,1.0,1.0,2.0,37.528938,126.920352,1.0,0.0,0.0,62
5457,2,1.0,1.0,2.0,37.498211,127.028672,1.0,0.0,0.0,77
5458,2,1.0,1.0,2.0,37.497801,127.027786,1.0,0.0,0.0,77
5465,2,1.0,0.0,2.0,37.553038,126.971799,1.0,0.0,0.0,50
5467,2,1.0,1.0,2.0,37.552286,126.966071,1.0,0.0,0.0,35
5468,4,1.0,1.0,2.0,37.559384,126.924812,1.0,0.0,0.0,69
5469,3,1.0,1.0,2.0,37.502508,126.883791,1.0,0.0,0.0,30
5471,2,0.0,1.0,7.0,37.497289,127.024408,1.0,0.0,0.0,67
5473,6,3.0,2.0,2.0,37.507491,127.058332,1.0,0.0,0.0,237
5478,1,1.0,1.0,1.0,37.500709,127.043512,0.0,0.0,1.0,33
5479,3,1.0,1.0,1.0,37.568455,126.984221,1.0,0.0,0.0,44
5481,1,1.0,1.0,3.0,37.496506,127.037494,0.0,1.0,0.0,26
5485,2,0.0,1.0,1.0,37.56977,126.979506,1.0,0.0,0.0,66
5488,2,1.0,2.0,1.0,37.564668,126.911635,0.0,1.0,0.0,44
5490,6,0.0,1.0,1.0,37.562029,126.993064,1.0,0.0,0.0,85
5491,5,1.0,1.0,1.0,37.558255,126.923659,1.0,0.0,0.0,57
5499,2,1.0,1.0,2.0,37.483205,127.04035,1.0,0.0,0.0,40
5502,3,1.0,1.0,3.0,37.559305,126.92799,1.0,0.0,0.0,45
5503,2,1.0,1.0,3.0,37.557954,126.929895,1.0,0.0,0.0,45
5513,3,1.0,1.0,1.0,37.536873,126.948479,0.0,1.0,0.0,35
5514,1,1.0,1.0,0.0,37.520258,127.024048,0.0,0.0,1.0,20
5515,1,1.0,1.0,0.0,37.520333,127.026083,0.0,0.0,1.0,18
5517,2,1.0,1.0,0.0,37.522025,127.025846,0.0,1.0,0.0,35
5518,4,1.0,1.0,0.0,37.520232,127.025495,0.0,0.0,1.0,20
5519,16,3.0,2.0,1.0,37.554509,126.969081,1.0,0.0,0.0,150
5520,4,0.0,1.0,2.0,37.553389,126.970572,1.0,0.0,0.0,50
5522,3,1.0,1.0,1.0,37.555488,126.971362,1.0,0.0,0.0,54
5524,3,1.0,1.0,3.0,37.568333,127.068442,1.0,0.0,0.0,45
5530,2,1.0,0.0,1.0,37.559823,126.920316,0.0,1.0,0.0,43
5533,16,6.0,3.0,2.0,37.572667,126.931703,1.0,0.0,0.0,350
5535,10,4.0,2.0,2.0,37.559455,126.924668,1.0,0.0,0.0,258
5536,4,0.0,1.0,1.0,37.556344,126.942086,1.0,0.0,0.0,61
5537,2,2.0,1.0,7.0,37.548642,126.941242,1.0,0.0,0.0,28
5538,6,1.0,1.0,1.0,37.485893,127.015911,1.0,0.0,0.0,88
5539,2,1.0,1.0,3.0,37.520456,127.024608,0.0,1.0,0.0,38
5540,2,1.0,1.0,2.0,37.520837,127.025238,0.0,1.0,0.0,47
5542,2,0.0,1.0,2.0,37.482811,126.951577,1.0,0.0,0.0,43
5543,2,1.0,1.0,2.0,37.497233,127.026844,1.0,0.0,0.0,57
5545,4,0.0,1.0,2.0,37.559112,126.918533,1.0,0.0,0.0,66
5546,4,0.0,1.0,2.0,37.557782,126.917588,1.0,0.0,0.0,66
5548,2,1.0,1.0,3.0,37.554506,126.935715,1.0,0.0,0.0,25
5549,6,2.0,2.0,2.0,37.579329,126.973693,1.0,0.0,0.0,200
5558,4,0.0,1.0,3.0,37.551287,126.973251,1.0,0.0,0.0,63
5560,3,1.0,1.0,1.0,37.558441,126.92802,1.0,0.0,0.0,42
5562,1,1.0,1.0,2.0,37.520762,127.024633,0.0,0.0,1.0,18
5563,2,1.0,1.0,0.0,37.521587,127.025422,0.0,1.0,0.0,31
5565,1,1.0,1.0,2.0,37.647396,127.025552,0.0,1.0,0.0,15
5567,6,2.0,1.0,2.0,37.555648,126.930259,1.0,0.0,0.0,103
5568,2,1.0,1.0,2.0,37.554932,126.971668,0.0,1.0,0.0,67
5569,2,1.0,2.0,2.0,37.531264,127.088237,0.0,1.0,0.0,30
5570,3,1.0,1.0,1.0,37.556219,126.913541,0.0,1.0,0.0,18
5571,6,2.0,1.0,2.0,37.554011,126.930712,1.0,0.0,0.0,80
5573,5,1.0,1.0,4.0,37.535513,127.065316,1.0,0.0,0.0,37
5574,2,1.0,1.0,1.0,37.553261,126.971556,1.0,0.0,0.0,61
5576,2,0.0,1.0,2.0,37.533206,126.900189,1.0,0.0,0.0,56
5577,4,1.0,8.0,1.0,37.557537,126.924217,0.0,0.0,1.0,18
5578,3,1.0,1.0,1.0,37.497429,127.028819,1.0,0.0,0.0,61
5579,2,1.0,1.0,1.0,37.56852,127.017816,1.0,0.0,0.0,58
5580,3,1.0,8.0,1.0,37.556512,126.9297,0.0,1.0,0.0,43
5581,2,1.0,8.0,1.0,37.555904,126.928233,0.0,1.0,0.0,35
5582,4,1.0,8.0,1.0,37.557749,126.923094,0.0,0.0,1.0,18
5583,4,1.0,8.0,1.0,37.557603,126.923205,0.0,0.0,1.0,20
5584,2,1.0,8.0,1.0,37.556079,126.924714,0.0,1.0,0.0,43
5585,4,2.0,1.0,2.0,37.550373,127.131834,1.0,0.0,0.0,39
5586,3,0.0,1.0,2.0,37.565204,126.985144,1.0,0.0,0.0,56
5588,2,1.0,1.0,3.0,37.531568,126.998024,1.0,0.0,0.0,31
5590,1,1.0,1.0,0.0,37.521982,127.024644,0.0,0.0,1.0,25
5591,3,1.0,1.0,0.0,37.522222,127.025377,0.0,0.0,1.0,27
5592,2,1.0,1.0,0.0,37.560466,127.038461,1.0,0.0,0.0,53
5593,2,1.0,1.0,1.0,37.501519,127.023284,0.0,1.0,0.0,21
5594,4,1.0,1.0,1.0,37.501284,127.024381,1.0,0.0,0.0,63
5596,3,1.0,1.0,2.0,37.497084,127.028865,1.0,0.0,0.0,66
5597,3,1.0,1.0,0.0,37.567466,126.986525,1.0,0.0,0.0,40
5598,3,1.0,1.0,0.0,37.567004,126.986282,1.0,0.0,0.0,42
5599,3,1.0,1.0,0.0,37.566895,126.984954,1.0,0.0,0.0,42
5600,3,1.0,1.0,0.0,37.566884,126.983382,1.0,0.0,0.0,54
5601,4,1.0,1.0,1.0,37.55553,126.969502,1.0,0.0,0.0,79
5602,3,0.0,1.0,2.0,37.56671,126.98475,1.0,0.0,0.0,54
5604,12,3.0,0.0,1.0,37.510967,126.928747,1.0,0.0,0.0,174
5606,3,0.0,1.0,2.0,37.564532,126.98473,1.0,0.0,0.0,56
5607,4,1.0,1.0,1.0,37.554923,126.971322,1.0,0.0,0.0,81
5608,2,1.0,1.0,2.0,37.475878,126.979555,1.0,0.0,0.0,49
5609,6,1.0,1.0,1.0,37.557175,126.923899,1.0,0.0,0.0,67
5610,3,0.0,1.0,2.0,37.553008,126.922177,1.0,0.0,0.0,57
5611,7,2.0,1.0,1.0,37.535673,126.89836,1.0,0.0,0.0,70
5612,6,0.0,1.0,1.0,37.557359,126.97531,1.0,0.0,0.0,77
5613,4,1.0,1.0,1.0,37.551046,126.972999,1.0,0.0,0.0,69
5614,4,1.0,1.0,1.0,37.55303,126.97048,1.0,0.0,0.0,79
5615,3,1.0,1.0,2.0,37.533041,126.90136,1.0,0.0,0.0,40
5616,2,0.0,1.0,2.0,37.566736,126.987438,1.0,0.0,0.0,50
5619,4,1.0,1.0,1.0,37.555918,126.969559,1.0,0.0,0.0,81
5620,6,2.0,1.0,1.0,37.561773,126.99337,1.0,0.0,0.0,72
5622,4,3.0,1.0,2.0,37.500237,127.001272,1.0,0.0,0.0,79
5624,5,0.0,1.0,1.0,37.553689,126.970771,1.0,0.0,0.0,113
5625,7,2.0,1.0,3.0,37.557062,126.925969,1.0,0.0,0.0,74
5627,1,1.0,8.0,1.0,37.556526,126.928145,0.0,0.0,1.0,20
5628,6,1.0,1.0,1.0,37.504565,127.100211,0.0,0.0,1.0,13
5629,3,1.0,1.0,4.0,37.499989,127.033232,1.0,0.0,0.0,60
5637,2,1.0,1.0,1.0,37.497608,127.02865,1.0,0.0,0.0,89
5638,6,0.0,1.0,1.0,37.559411,126.979507,1.0,0.0,0.0,77
5640,4,0.0,1.0,2.0,37.536565,126.968624,1.0,0.0,0.0,52
5643,8,3.0,1.0,1.0,37.556625,126.912334,1.0,0.0,0.0,88
5644,2,1.0,0.0,2.0,37.55158,126.973953,1.0,0.0,0.0,52
5646,6,1.0,1.0,2.0,37.555974,126.970109,1.0,0.0,0.0,61
5648,5,1.0,1.0,2.0,37.554326,126.969706,1.0,0.0,0.0,66
5650,16,3.0,2.0,1.0,37.554643,126.968936,1.0,0.0,0.0,155
5651,3,0.0,1.0,0.0,37.566768,127.005837,1.0,0.0,0.0,56
5652,4,1.0,1.0,1.0,37.542605,126.953931,1.0,0.0,0.0,56
5653,3,1.0,1.0,3.0,37.571307,127.01505,1.0,0.0,0.0,56
5654,4,1.0,1.0,1.0,37.501174,127.0251,1.0,0.0,0.0,50
5655,3,0.0,1.0,2.0,37.567065,127.00741,1.0,0.0,0.0,62
5658,4,1.0,1.0,1.0,37.559292,126.924537,1.0,0.0,0.0,66
5659,2,1.0,1.0,2.0,37.558758,126.925942,1.0,0.0,0.0,63
5661,5,2.0,1.0,1.0,37.491726,127.088062,1.0,0.0,0.0,50
5662,4,0.0,1.0,1.0,37.541215,126.951099,1.0,0.0,0.0,47
5663,2,0.0,1.0,1.0,37.552719,126.974649,1.0,0.0,0.0,52
5664,2,1.0,1.0,0.0,37.507557,127.098376,1.0,0.0,0.0,42
5666,4,0.0,1.0,1.0,37.498461,127.030856,1.0,0.0,0.0,61
5667,1,1.0,1.0,1.0,37.561079,127.006429,1.0,0.0,0.0,41
5668,3,1.0,1.0,1.0,37.541581,126.949692,1.0,0.0,0.0,57
5669,2,1.0,1.0,2.0,37.5337,126.900021,1.0,0.0,0.0,48
5670,3,0.0,1.0,2.0,37.495476,127.028972,1.0,0.0,0.0,57
5672,3,1.0,1.0,1.0,37.541627,126.951176,1.0,0.0,0.0,57
5673,4,1.0,1.0,1.0,37.541344,126.949261,1.0,0.0,0.0,43
5675,3,1.0,1.0,1.0,37.541599,126.951445,1.0,0.0,0.0,52
5676,14,4.0,2.0,1.0,37.531024,127.000222,1.0,0.0,0.0,22
5679,3,2.0,2.0,2.0,37.549909,126.97753,1.0,0.0,0.0,80
5683,4,1.0,1.0,1.0,37.555428,126.971346,1.0,0.0,0.0,79
5684,2,1.0,1.0,1.0,37.580656,126.986476,0.0,1.0,0.0,57
5686,4,1.0,1.0,1.0,37.540508,126.945725,1.0,0.0,0.0,60
5687,2,1.0,1.0,3.0,37.53327,126.998243,1.0,0.0,0.0,37
5689,6,1.0,1.0,1.0,37.51553,127.021991,1.0,0.0,0.0,62
5692,5,2.0,1.0,1.0,37.548405,126.958096,1.0,0.0,0.0,70
5694,4,5.0,1.0,1.0,37.545526,126.929437,1.0,0.0,0.0,88
5696,5,2.0,1.0,2.0,37.539302,126.98725,1.0,0.0,0.0,77
5697,2,1.0,1.0,3.0,37.567209,127.015327,0.0,1.0,0.0,57
5702,6,1.0,1.0,2.0,37.542694,126.973571,1.0,0.0,0.0,72
5703,6,1.0,1.0,2.0,37.555666,126.922041,1.0,0.0,0.0,61
5704,4,0.0,1.0,1.0,37.530626,126.89852,1.0,0.0,0.0,69
5706,2,0.0,1.0,2.0,37.614282,127.031912,1.0,0.0,0.0,27
5707,3,1.0,1.0,2.0,37.49836,127.02865,1.0,0.0,0.0,73
5708,4,1.0,1.0,2.0,37.496039,127.026935,1.0,0.0,0.0,92
5710,3,1.0,1.0,1.0,37.537332,127.132042,0.0,1.0,0.0,44
5712,4,0.0,1.0,1.0,37.556933,126.922845,1.0,0.0,0.0,72
5714,4,1.0,4.0,1.0,37.555823,126.926047,0.0,0.0,1.0,20
5715,6,1.0,4.0,1.0,37.555403,126.926221,0.0,0.0,1.0,18
5716,4,1.0,1.0,1.0,37.538808,127.086877,1.0,0.0,0.0,45
5718,1,1.0,1.0,7.0,37.541825,126.994575,0.0,1.0,0.0,22
5724,2,1.0,1.0,1.0,37.555424,126.926641,0.0,1.0,0.0,48
5728,2,1.0,1.0,1.0,37.554041,126.927817,0.0,1.0,0.0,53
5729,2,1.0,1.0,1.0,37.554802,126.92821,0.0,1.0,0.0,48
5730,4,1.0,2.0,1.0,37.55576,126.927645,0.0,0.0,1.0,20
5731,2,1.0,1.0,2.0,37.532177,126.995443,1.0,0.0,0.0,50
5732,5,1.0,1.0,3.0,37.556012,126.924116,1.0,0.0,0.0,73
5733,6,2.0,1.0,2.0,37.544578,126.95166,1.0,0.0,0.0,62
5734,4,1.0,1.0,2.0,37.544899,126.950143,1.0,0.0,0.0,44
5736,2,0.0,1.0,2.0,37.552348,127.128955,1.0,0.0,0.0,37
5737,2,1.0,1.0,3.0,37.531979,126.998494,1.0,0.0,0.0,40
5738,6,0.0,1.0,1.0,37.560044,126.979966,1.0,0.0,0.0,95
5740,12,3.0,2.0,0.0,37.559871,126.973245,1.0,0.0,0.0,153
5742,4,2.0,1.0,3.0,37.538119,126.993712,1.0,0.0,0.0,62
5744,4,2.0,1.0,1.0,37.548859,126.921782,1.0,0.0,0.0,72
5747,6,2.0,1.0,0.0,37.553833,126.969498,1.0,0.0,0.0,70
5748,2,1.0,1.0,3.0,37.533223,126.995344,0.0,1.0,0.0,41
5750,2,1.0,1.0,2.0,37.521188,126.858864,0.0,1.0,0.0,30
5751,7,2.0,1.0,2.0,37.554352,126.970757,1.0,0.0,0.0,88
5753,4,2.0,1.0,2.0,37.561722,126.91974,1.0,0.0,0.0,62
5755,4,1.0,1.0,1.0,37.497187,127.032256,1.0,0.0,0.0,57
5756,2,1.0,1.0,2.0,37.547247,126.916698,0.0,1.0,0.0,45
5762,4,1.0,1.0,1.0,37.554641,126.970684,1.0,0.0,0.0,81
5768,2,1.0,1.0,1.0,37.537465,127.088892,1.0,0.0,0.0,45
5771,4,1.0,2.0,1.0,37.507958,127.082566,0.0,0.0,1.0,24
5773,5,2.0,1.0,0.0,37.536147,126.987362,1.0,0.0,0.0,62
5774,1,1.0,1.0,1.0,37.561553,126.918896,0.0,1.0,0.0,28
5775,2,1.0,1.0,1.0,37.56083,126.919538,0.0,1.0,0.0,43
5776,5,1.0,1.0,1.0,37.558416,126.924325,1.0,0.0,0.0,39
5778,2,1.0,1.0,2.0,37.547258,126.918288,0.0,1.0,0.0,57
5781,4,1.0,1.0,3.0,37.505539,127.02879,1.0,0.0,0.0,59
5791,1,1.0,1.0,1.0,37.523894,127.032627,0.0,1.0,0.0,42
5794,5,1.0,1.0,5.0,37.56185,126.985324,1.0,0.0,0.0,61
5796,8,2.0,1.0,1.0,37.555063,126.970454,1.0,0.0,0.0,100
5799,2,1.0,0.0,2.0,37.553158,126.97392,1.0,0.0,0.0,52
5803,4,1.0,1.0,3.0,37.507062,127.030803,1.0,0.0,0.0,57
5804,4,1.0,1.0,3.0,37.506105,127.028637,1.0,0.0,0.0,57
5805,3,1.0,1.0,2.0,37.550769,126.974031,1.0,0.0,0.0,81
5811,4,1.0,1.0,3.0,37.504948,127.029025,1.0,0.0,0.0,57
5815,3,1.0,1.0,1.0,37.538611,126.993064,0.0,1.0,0.0,41
5816,2,1.0,1.0,2.0,37.534076,126.900786,1.0,0.0,0.0,49
5817,6,1.0,1.0,1.0,37.566972,126.990763,0.0,0.0,1.0,11
5818,4,0.0,1.0,1.0,37.557574,126.923513,1.0,0.0,0.0,71
5820,5,1.0,1.0,1.0,37.557593,126.924995,1.0,0.0,0.0,55
5821,2,0.0,1.0,1.0,37.565081,127.033936,1.0,0.0,0.0,55
5822,3,1.0,1.0,2.0,37.541292,127.050238,1.0,0.0,0.0,26
5823,2,1.0,1.0,1.0,37.540668,127.051253,0.0,1.0,0.0,25
5824,2,1.0,1.0,1.0,37.538416,127.055348,0.0,1.0,0.0,26
5825,4,2.0,1.0,1.0,37.554047,126.968058,1.0,0.0,0.0,62
5829,3,0.0,1.0,3.0,37.554727,126.915345,1.0,0.0,0.0,45
5830,2,1.0,1.0,1.0,37.536293,126.968593,1.0,0.0,0.0,50
5831,3,1.0,1.0,2.0,37.549937,126.916077,1.0,0.0,0.0,62
5836,4,1.0,1.0,3.0,37.506168,127.029147,1.0,0.0,0.0,59
5846,1,1.0,1.0,1.0,37.556028,126.929269,0.0,0.0,1.0,12
5847,1,1.0,1.0,1.0,37.515268,127.045014,0.0,0.0,1.0,28
5853,8,4.0,2.0,1.0,37.556694,126.948555,1.0,0.0,0.0,70
5860,4,1.0,1.0,1.0,37.498082,127.041009,1.0,0.0,0.0,54
5861,2,1.0,1.0,1.0,37.53876,127.087799,1.0,0.0,0.0,45
5862,1,1.0,0.0,2.0,37.547013,126.914385,0.0,1.0,0.0,13
5864,5,1.0,1.0,1.0,37.557055,126.923792,1.0,0.0,0.0,53
5865,6,3.0,1.0,2.0,37.572669,126.97098,1.0,0.0,0.0,124
5866,4,1.0,1.0,3.0,37.505283,127.028967,1.0,0.0,0.0,57
5869,1,0.0,1.0,1.0,37.546369,126.982031,1.0,0.0,0.0,35
5873,2,0.0,1.0,3.0,37.507612,127.024088,1.0,0.0,0.0,40
5874,2,1.0,1.0,1.0,37.548512,126.967007,0.0,1.0,0.0,22
5879,4,1.0,0.0,2.0,37.611048,127.002765,0.0,1.0,0.0,45
5880,2,1.0,1.0,1.0,37.537778,127.089061,1.0,0.0,0.0,45
5882,2,1.0,1.0,1.0,37.486466,127.056927,1.0,0.0,0.0,49
5883,9,3.0,2.0,2.0,37.563486,126.928141,1.0,0.0,0.0,139
5884,2,1.0,1.0,1.0,37.551388,126.919569,0.0,1.0,0.0,27
5885,6,2.0,1.0,1.0,37.553136,126.972212,1.0,0.0,0.0,165
5887,1,1.0,0.0,5.0,37.563958,126.993273,0.0,1.0,0.0,22
5888,4,0.0,1.0,1.0,37.555444,126.923797,1.0,0.0,0.0,74
5891,3,1.0,1.0,1.0,37.558586,126.925393,0.0,1.0,0.0,55
5893,2,1.0,1.0,2.0,37.559476,126.928284,1.0,0.0,0.0,40
5897,10,2.0,2.0,3.0,37.554533,126.971024,1.0,0.0,0.0,104
5899,3,1.0,1.0,1.0,37.558588,126.925134,1.0,0.0,0.0,55
5902,6,1.0,2.0,2.0,37.55856,126.924131,0.0,0.0,1.0,14
5903,8,3.0,2.0,2.0,37.539624,126.971151,1.0,0.0,0.0,148
