,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
414663,2016-04-23,Belgium,50.84918528635137,4.34966920246112,4.0,1.0,1.0,1.0,78.0,20.0,2.0,10.0,1.0,1125.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,4
414664,2014-10-28,Belgium,50.84737726947883,4.382318267265062,2.0,1.0,1.0,1.0,42.0,25.0,1.0,5.0,3.0,1125.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,10
414682,2015-04-27,Belgium,50.846560998110085,4.35672404250563,6.0,2.0,2.0,3.0,320.0,0.0,1.0,0.0,3.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4
414683,2013-12-23,Belgium,50.84068717377674,4.353484490935453,5.0,2.0,2.0,5.0,100.0,50.0,3.0,25.0,3.0,90.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12
414684,2015-02-16,Belgium,50.8462797566755,4.351515238058437,10.0,1.0,1.0,1.0,100.0,25.0,2.0,30.0,1.0,1125.0,101.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2
414685,2016-03-08,Belgium,50.8411667979521,4.344603602766211,2.0,1.0,1.0,1.0,40.0,0.0,1.0,0.0,1.0,1125.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3
414686,2015-07-20,Belgium,50.84896079537328,4.353137052922965,3.0,1.0,1.0,2.0,90.0,30.0,2.0,10.0,3.0,1125.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7
414687,2013-01-23,Belgium,50.87665161394771,4.341163354476244,3.0,1.0,0.0,2.0,49.0,0.0,1.0,19.0,2.0,9.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
414688,2012-05-02,Belgium,50.8529167817926,4.343920313208452,6.0,2.0,2.0,2.0,59.0,65.0,1.0,40.0,2.0,330.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5
414689,2016-11-17,Belgium,50.84508450139533,4.376306604309396,4.0,1.0,2.0,3.0,105.0,0.0,2.0,10.0,1.0,1125.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,11
414690,2013-08-22,Belgium,50.85123300949997,4.354366168039191,3.0,1.0,0.0,2.0,65.0,29.0,2.0,15.0,1.0,1125.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,8
414692,2015-09-03,Belgium,50.84581498328534,4.34429050565725,4.0,1.0,1.0,1.0,65.0,20.0,2.0,10.0,1.0,1125.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,9
414693,2014-06-14,Belgium,50.86424207653965,4.347433830970862,5.0,2.0,2.0,5.0,130.0,32.0,1.0,0.0,4.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,6
414694,2013-10-25,Belgium,50.84006299504309,4.370287063688509,4.0,1.0,2.0,2.0,64.0,30.0,2.0,35.0,2.0,1125.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,10
414695,2011-07-27,Belgium,50.85053145059916,4.344748836295231,4.0,1.0,1.0,2.0,60.0,0.0,2.0,15.0,3.0,999.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,7
414696,2014-10-28,Belgium,50.8524625915517,4.368022066552994,1.0,1.0,1.0,1.0,25.0,15.0,1.0,0.0,4.0,1125.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,10
414697,2011-07-26,Belgium,50.85236922678003,4.351178388465022,6.0,1.0,2.0,4.0,139.0,0.0,4.0,20.0,1.0,40.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7
414698,2013-07-06,Belgium,50.85248701491172,4.34401281845343,2.0,1.0,1.0,1.0,49.0,0.0,1.0,0.0,2.0,1125.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,7
414699,2011-11-15,Belgium,50.8509743652483,4.340474885036811,3.0,1.0,1.0,1.0,56.0,30.0,3.0,0.0,3.0,31.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,11
414700,2015-09-29,Belgium,50.83569021316038,4.345172030666686,2.0,1.0,1.0,1.0,55.0,0.0,1.0,0.0,3.0,1125.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,9
414703,2015-02-03,Belgium,50.84622146116866,4.3543459336744,4.0,1.0,0.0,4.0,90.0,25.0,1.0,0.0,2.0,1125.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2
414704,2016-07-08,Belgium,50.86382592417123,4.350228212767854,2.0,1.0,1.0,1.0,50.0,0.0,1.0,0.0,1.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,7
414705,2015-08-23,Belgium,50.83920860307743,4.342102174478638,4.0,1.0,2.0,2.0,80.0,20.0,1.0,0.0,4.0,1125.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,8
414707,2015-08-31,Belgium,50.87389368789211,4.3430766433407495,2.0,2.0,1.0,1.0,50.0,20.0,2.0,0.0,2.0,1125.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8
414718,2015-08-19,Belgium,50.84736237648474,4.333349196314727,6.0,1.0,2.0,2.0,80.0,15.0,4.0,10.0,1.0,1125.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,8
414719,2015-06-21,Belgium,50.83918803511248,4.335640888383679,10.0,2.0,3.0,6.0,125.0,70.0,6.0,0.0,1.0,1125.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,6
414720,2015-09-20,Belgium,50.83600699455293,4.295407449928069,4.0,1.0,1.0,2.0,50.0,0.0,1.0,0.0,2.0,7.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,9
414722,2015-12-23,Belgium,50.81690262243691,4.413658899865577,5.0,1.0,2.0,2.0,67.0,0.0,1.0,0.0,1.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,12
414723,2015-04-20,Belgium,50.81415225542788,4.432509834804298,2.0,1.0,1.0,1.0,28.0,27.0,1.0,7.0,1.0,1125.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4
414725,2014-01-24,Belgium,50.82170977336674,4.430801967769217,2.0,1.0,0.0,1.0,59.0,30.0,1.0,0.0,1.0,1125.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1
414726,2015-07-12,Belgium,50.86598208376294,4.294496387989298,2.0,1.0,1.0,1.0,38.0,0.0,2.0,0.0,2.0,1125.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,7
414727,2016-02-11,Belgium,50.81687274142519,4.371416147997943,2.0,1.0,1.0,2.0,75.0,20.0,1.0,0.0,2.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,2
